to,level,credits,course_2,title_2,course_1,from_,gen_ed,title_1,special
UW-Stevens Point,L,3.00,THEA EL,Theatre Elective,THEA 230,UW-Parkside,,Movement For the Actor,
UW-Stevens Point,L,3.00,THEA EL,Theatre Elective,THEA 250,UW-Parkside,,Stage Combat I,
UW-Stevens Point,L,3.00,THEA EL,Theatre Elective,THEA 251,UW-Parkside,,Stage Combat II,
UW-Stevens Point,L,3.00,THEA EL,Theatre Elective,THEA 260,UW-Parkside,,Theatre Crafts I,
UW-Stevens Point,L,3.00,THEA 242,Lighting Design I,THEA 262,UW-Parkside,,Intro to Stage Lighting,
UW-Stevens Point,L,1.00,THEA EL,Theatre Elective,THEA 285,UW-Parkside,,Performnc/Portfolio Devel,
UW-Stevens Point,L,1.00-4.00,THEA EL,Theatre Elective,THEA 290,UW-Parkside,,Special Topic in Theatre Arts:,8
UW-Stevens Point,L,3.00,THEA EL,Theatre Elective,THEA 292,UW-Parkside,,Computer Assisted Design,
UW-Stevens Point,L,1.00-6.00,THEA EL,Theatre Elective,THEA 294,UW-Parkside,,Profess Theatre Internship,8
UW-Stevens Point,L,2.00,THEA EL,Theatre Elective,THEA 295,UW-Parkside,,Sophomore Seminar,
UW-Stevens Point,L,1.00-5.00,THEA EL,Theatre Elective,THEA 299,UW-Parkside,,Independent Study,8
UW-Stout,,3.00,COM EL,School of Management Elective,ISTD 250,UW-Parkside,,Consumer Statistics,
UW-Stout,,1.00-3.00,NDC,No Degree Credit,ISTD 290,UW-Parkside,,Special Topics Liberal Studies,"5, 8"
UW-Stout,,3.00,GEN EL,General Elective,ISTD 295,UW-Parkside,,Inquiry and Information,
UW-Stout,,0.00,NDC,No Degree Credit,NURS 100,UW-Parkside,,Quest Self Helping Prof,5
UW-Stout,,3.00,HLTED EL,Health Education Elective,NURS 101,UW-Parkside,"HPE, HLTH",Culturl Diversty in Hlth Care,
UW-Stout,,0.00,NDC,No Degree Credit,NURS 102,UW-Parkside,,Perspectvs Health Care Systems,5
UW-Stout,I,3.00,ENGL 347,Critical Writing,NURS 112,UW-Parkside,"COMSK,WRIT",Engl: Wrtg/Critical Think,
UW-Stout,,0.00,NDC,No Degree Credit,NURS 190,UW-Parkside,,Spec Studies in Nursing,5
UW-Stout,,3.00,HLTED EL,Health Education Elective,NURS 200,UW-Parkside,"HPE, HLTH",Growth & Development I,
UW-Stout,,2.00,CHEM EL,Chemistry Elective,NURS 205,UW-Parkside,"NSCI, PHYSC",Clinical Pharmacology,
UW-Stout,,0.00,NDC,No Degree Credit,NURS 210,UW-Parkside,,Nrs Cncpt/Prct Hlth Promo,5
UW-Stout,,2.00,HLTED EL,Health Education Elective,NURS 211,UW-Parkside,"HPE, HLTH",Health Assessment,
UW-Stout,,0.00,NDC,No Degree Credit,NURS 230,UW-Parkside,,Foundations Prof Nurs,5
UW-Stout,,0.00,NDC,No Degree Credit,NURS 232,UW-Parkside,,Nr Prc Hlth Prom/Maint I,5
UW-Stout,,3.00,HLTED EL,Health Education Elective,NURS 233,UW-Parkside,,Clinical Skls Devlpmt Sem,
UW-Stout,,0.00,NDC,No Degree Credit,NURS 290,UW-Parkside,,Spec Studies in Nursing,5
UW-Stout,,0.00,NDC,No Degree Credit,MUSI 001,UW-Parkside,,Concert Attendance,5
UW-Stout,L,3.00,MUSIC 132,Music in Our World,MUSI 100,UW-Parkside,"HUM, CRPRF",Appreciation of World Music,
UW-Stout,,3.00,MUSIC EL,Music Elective,MUSI 101,UW-Parkside,"HUM, CRPRF",Fundamentals of Music,
UW-Stout,,1.00,MUSIC EL,Music Elective,MUSI 102,UW-Parkside,"HUM, CRPRF",Large Music Ensemble,
UW-Stout,,1.00,MUSIC EL,Music Elective,MUSI 103,UW-Parkside,"HUM, CRPRF",Keyboard Accompanying,
UW-Stout,,1.00,MUSIC EL,Music Elective,MUSI 104,UW-Parkside,"HUM, CRPRF",Music Appreciation,
UW-Stout,,1.00,MUSIC EL,Music Elective,MUSI 106,UW-Parkside,"HUM, CRPRF",Jazz Appreciation (Dv),
UW-Stout,,1.00,MUSIC EL,Music Elective,MUSI 107,UW-Parkside,"HUM, CRPRF",Parkside Community Band,
UW-Stout,,1.00,MUSIC EL,Music Elective,MUSI 109,UW-Parkside,"HUM, CRPRF",Jazz Ensemble,
UW-Stout,,1.00,MUSIC EL,Music Elective,MUSI 110,UW-Parkside,"HUM, CRPRF",Jazz Ensemble II,
UW-Stout,,1.00,MUSIC EL,Music Elective,MUSI 111,UW-Parkside,"HUM, CRPRF",Parkside Master Singers,
UW-Stout,,1.00,MUSIC EL,Music Elective,MUSI 112,UW-Parkside,"HUM, CRPRF",Chorale,
UW-Stout,,1.00,MUSIC EL,Music Elective,MUSI 113,UW-Parkside,"HUM, CRPRF",Jazz Vocal Ensemble,
UW-Stout,,1.00,MUSIC EL,Music Elective,MUSI 114,UW-Parkside,"HUM, CRPRF",Voices of Parkside,
UW-Stout,,3.00,MUSIC EL,Music Elective,MUSI 121,UW-Parkside,"HUM, CRPRF",Music Theory II,
UW-Stout,,3.00,MUSIC EL,Music Elective,MUSI 122,UW-Parkside,"HUM, CRPRF",Music Theory II,
UW-Stout,,2.00,MUSIC EL,Music Elective,MUSI 125,UW-Parkside,"HUM, CRPRF",Aural Music Theory I,
UW-Stout,,2.00,MUSIC EL,Music Elective,MUSI 126,UW-Parkside,"HUM, CRPRF",Aural Music Theory II,
UW-Stout,,2.00,MUSIC EL,Music Elective,MUSI 141,UW-Parkside,"HUM, CRPRF",Keyboard Musicianship I,
UW-Stout,,2.00,MUSIC EL,Music Elective,MUSI 142,UW-Parkside,"HUM, CRPRF",Keyboard Musicianship II,
UW-Stout,,2.00,MUSIC EL,Music Elective,MUSI 148,UW-Parkside,"HUM, CRPRF",Beginning Guitar,
UW-Stout,,2.00,MUSIC EL,Music Elective,MUSI 149,UW-Parkside,"HUM, CRPRF",Intermediate Guitar,
