to,level,credits,course_2,title_2,course_1,from_,gen_ed,title_1,special
UW-Oshkosh,L,4.00,GEN EL,General Elective,HUM 256,UW-River Falls,BE,Arts & Ideas II,
UW-Oshkosh,L,1.00,GEN EL,General Elective,HUM 261,UW-River Falls,BE,World Arts,8
UW-Oshkosh,L,3.00,COMM 268,Gender Comm & Rel (Xs),HUM 282,UW-River Falls,DI,Gender & Cont Cult,
UW-Oshkosh,L,2.00,INTRDSCP 200,Issues in Sci/Relig (Hu),HUM 287,UW-River Falls,BE,Science & Human Values,
UW-Oshkosh,L,0.50-3.00,GEN EL,General Elective,HUM 289,UW-River Falls,BE,St: Humanities,8
UW-Oshkosh,U,4.00,GEN EL,General Elective,HUM 311,UW-River Falls,BE,Arts & Ideas I,
UW-Oshkosh,U,4.00,GEN EL,General Elective,HUM 312,UW-River Falls,BE,Arts & Ideas II,
UW-Oshkosh,U,1.00,GEN EL,General Elective,HUM 374,UW-River Falls,BE,Art & Theatre Tour London,
UW-Oshkosh,U,2.00,INTRDSCP EL,Interdisciplinary Studies Elective,HUM 498,UW-River Falls,BE,Capstone Humaniites,
UW-Oshkosh,L,3.00,INTRDSCP EL,Interdisciplinary Studies Elective,IHUM 210,UW-River Falls,BE,Women in the Arts,
UW-Oshkosh,L,4.00,GEN EL,General Elective,IHUM 255,UW-River Falls,BE,Arts & Ideas in Engl,
UW-Oshkosh,L,4.00,GEN EL,General Elective,IHUM 256,UW-River Falls,BE,Arts and Ideas II,
UW-Oshkosh,L,3.00,INTRDSCP EL,Interdisciplinary Studies Elective,IHUM 282,UW-River Falls,"DD, EA",Gender & Cont Cult,
UW-Oshkosh,L,2.00,INTRDSCP EL,Interdisciplinary Studies Elective,IHUM 287,UW-River Falls,BE,Sci & Human Values,
UW-Oshkosh,L,0.50-3.00,INTRDSCP EL,Interdisciplinary Studies Elective,IHUM 289,UW-River Falls,BE,Sp Tp: Great Ideas,8
UW-Oshkosh,U,2.00,INTRDSCP EL,Interdisciplinary Studies Elective,IHUM 498,UW-River Falls,BE,Senior Capstone - Humanities,
UW-Oshkosh,L,4.00,JAPANESE 110,Intro Japanese I (Xc),JAPN 101,UW-River Falls,"AD, BB",Beginning Japanese I,
UW-Oshkosh,L,4.00,JAPANESE 111,Intro Japanese II (Xc),JAPN 102,UW-River Falls,"AD, BB",Beginning Japanese II,
UW-Oshkosh,L,4.00,JAPANESE 110,Intro Japanese I (Xc),JAPN 125,UW-River Falls,"AD, BB",Beginning Japanese I,
UW-Oshkosh,L,4.00,JAPANESE 111,Intro Japanese II (Xc),JAPN 126,UW-River Falls,"AD, BB",Beginning Japanese II,
UW-Oshkosh,L,3.00,JAPANESE 210,Japanese III (Xc),JAPN 201,UW-River Falls,"AD, BB",Intermediate Japanese I,
UW-Oshkosh,L,3.00,JAPANESE 211,Intrmd Japanese I (Xc),JAPN 202,UW-River Falls,"AD, BB",Intermediate Japanese II,
UW-Oshkosh,L,0.50-3.00,JAPANESE EL,Japanese Elective,JAPN 289,UW-River Falls,,Special Topics in Japanese,8
UW-Oshkosh,L,3.00,INTRNTL EL,International Studies Elective,INTS 200,UW-River Falls,DD,International Studies (G),
UW-Oshkosh,L,1.00-3.00,INTRNTL EL,International Studies Elective,INTS 289,UW-River Falls,DI,Topics in International Stud,8
UW-Oshkosh,L,1.00-3.00,INTRNTL EL,International Studies Elective,INTS 370,UW-River Falls,"DD, EA",International Study Tour,8
UW-Oshkosh,U,6.00,INTRNTL 332,Study Tour,INTS 377,UW-River Falls,DI,Semester Abroad: Europe,
UW-Oshkosh,L,2.00-6.00,INTRNTL EL,International Studies Elective,INTS 379,UW-River Falls,"DD, EA",Internship in Intl Studies,8
UW-Oshkosh,L,1.00-3.00,INTRNTL EL,International Studies Elective,INTS 389,UW-River Falls,"DD, EA",Topics in International Stud,8
UW-Oshkosh,L,1.00-3.00,INTRNTL EL,International Studies Elective,INTS 490,UW-River Falls,"DD, EA",Readings Int Studies,8
UW-Oshkosh,L,1.00-3.00,INTRNTL EL,International Studies Elective,INTS 499,UW-River Falls,"DD, EA",Independent Study,8
UW-Oshkosh,L,1.00,INTRDSCP EL,Interdisciplinary Studies Elective,ISSC 284,UW-River Falls,DD,Sem:Ldrsp Paradigms,
UW-Oshkosh,L,0.50-3.00,GEN EL,General Elective,ISSC 289,UW-River Falls,,Sp Tp: Capstn Soc Sc,8
UW-Oshkosh,U,2.00,GEN EL,General Elective,ISSC 496,UW-River Falls,DI,Soc. Science Perspectives,
UW-Oshkosh,L,1.00-3.00,INTRDSCP EL,Interdisciplinary Studies Elective,ISCI 283,UW-River Falls,,Honors Seminar,8
UW-Oshkosh,L,1.00,INTRDSCP EL,Interdisciplinary Studies Elective,ISCI 288,UW-River Falls,,Honors Seminar,
UW-Oshkosh,L,0.50-3.00,GEN EL,General Elective,ISCI 289,UW-River Falls,,Sp Tp: Capstn Science,8
UW-Oshkosh,U,2.00,GEN EL,General Elective,ISCI 497,UW-River Falls,DI,Senior Capstone - Science,
UW-Oshkosh,L,3.00,GEOG 121,Phy Geog Wthr (Xl),GEOG 110,UW-River Falls,CC,Physical Env:Patterns & Sys,
UW-Oshkosh,L,1.00,GEOG 121,Phy Geog Wthr (Xl),GEOG 111,UW-River Falls,CC,Lab Phy Env:  Patterns & Sys,
UW-Oshkosh,L,3.00,GEOG 111,Human Geography (Ss)((Xs)(Nw),GEOG 120,UW-River Falls,DB,Human Geography,
UW-Oshkosh,L,3.00,GEOG 202,Human Geography (Xs),GEOG 120,UW-River Falls,DB,Human Geography,
UW-Oshkosh,L,3.00,GEOG 102,Wrld Reg Geog (Xs)(Gc),GEOG 140,UW-River Falls,"AD, DB",World Regional Geography,
UW-Oshkosh,L,3.00,GEOG EL,Geography Elective,GEOG 150,UW-River Falls,DB,Maps and Map Use,
UW-Oshkosh,L,3.00,GEOG EL,Geography Elective,GEOG 201,UW-River Falls,DB,Orien to Geography,
UW-Oshkosh,L,3.00,GEOG EL,Geography Elective,GEOG 202,UW-River Falls,DB,Geog Disc Explorat,
UW-Oshkosh,L,3.00,GEOG EL,Geography Elective,GEOG 210,UW-River Falls,DB,Geographic Discovery & Explor,
UW-Oshkosh,U,3.00,GEOG 335,Climatology,GEOG 212,UW-River Falls,,Weather & Climate,
UW-Oshkosh,U,3.00,GEOG 352,Landscape Morph,GEOG 213,UW-River Falls,,Landforms of North America,
UW-Oshkosh,L,3.00,GEOG EL,Geography Elective,GEOG 214,UW-River Falls,DB,Wrld Patterns Plants & Anim,
UW-Oshkosh,U,3.00,GEOG 311,Economic Geography,GEOG 220,UW-River Falls,,Economic Geography,
UW-Oshkosh,L,3.00,GEOG EL,Geography Elective,GEOG 225,UW-River Falls,DB,Geography of Wine,
UW-Oshkosh,L,3.00,GEOG EL,Geography Elective,GEOG 235,UW-River Falls,DB,American Landscape,
UW-Oshkosh,L,3.00,GEOG EL,Geography Elective,GEOG 236,UW-River Falls,DB,Rural Geography,
UW-Oshkosh,L,3.00,GEOG EL,Geography Elective,GEOG 237,UW-River Falls,"DA, DB",Poverty in the US (D),
UW-Oshkosh,L,3.00,GEOG EL,Geography Elective,GEOG 238,UW-River Falls,"DA, DB",Geography of Women,
UW-Oshkosh,L,3.00,GEOG EL,Geography Elective,GEOG 239,UW-River Falls,DB,Geographic Discov & Expl,
UW-Oshkosh,U,3.00,GEOG 317,U S  and Canada,GEOG 240,UW-River Falls,DB,The United States,
UW-Oshkosh,U,3.00,GEOG 313,Wisconsin,GEOG 241,UW-River Falls,DB,Wisconsin,
UW-Oshkosh,L,3.00,GEOG EL,Geography Elective,GEOG 242,UW-River Falls,DB,Canada,
UW-Oshkosh,U,3.00,GEOG 371,Thematic Cartography,GEOG 250,UW-River Falls,DB,Introduction to Gisci,
UW-Oshkosh,L,3.00,GEOG EL,Geography Elective,GEOG 251,UW-River Falls,DB,Base Referen Mappng,
UW-Oshkosh,L,3.00,GEOG EL,Geography Elective,GEOG 252,UW-River Falls,DB,Map Thematic Dist,
UW-Oshkosh,U,3.00,GEOG 391,Mapping/Visual in Gis,GEOG 255,UW-River Falls,DB,Thematic Map Design,
UW-Oshkosh,U,3.00,GEOG 391,Mapping/Visual in Gis,GEOG 258,UW-River Falls,DB,Computer Mapping I,
UW-Oshkosh,L,3.00,GEOG EL,Geography Elective,GEOG 260,UW-River Falls,DB,Prep Geographic Info Sys,
UW-Oshkosh,L,1.00,GEOG EL,Geography Elective,GEOG 279,UW-River Falls,DB,Coop Education & Internship I,
UW-Oshkosh,L,0.50-3.00,GEOG EL,Geography Elective,GEOG 289,UW-River Falls,DB,St: Geography,8
UW-Oshkosh,L,3.00,GEOG EL,Geography Elective,GEOG 295,UW-River Falls,"DA, DB",Poverty in U.S.,
UW-Oshkosh,U,3.00,GEOG EL,Geography Elective,GEOG 300,UW-River Falls,DB,Environmental Education,
UW-Oshkosh,U,1.00,GEOG EL,Geography Elective,GEOG 301,UW-River Falls,DB,Topics in Geography,
UW-Oshkosh,U,3.00,GEOG EL,Geography Elective,GEOG 316,UW-River Falls,DB,Physical Env of Urban Areas,
UW-Oshkosh,U,3.00,GEOG 324,Urban Geography,GEOG 322,UW-River Falls,DB,Urban Geography,
UW-Oshkosh,U,3.00,GEOG 422,Hist Geog of U S (Ss),GEOG 324,UW-River Falls,DB,Hist Geog United States,
UW-Oshkosh,U,3.00,GEOG EL,Geography Elective,GEOG 332,UW-River Falls,DB,World Cities,
UW-Oshkosh,U,3.00,GEOG 381,Air Photo Interpret (Ss),GEOG 333,UW-River Falls,DB,Remote Sensing of Nat Res,
UW-Oshkosh,U,2.00,GEOG EL,Geography Elective,GEOG 335,UW-River Falls,DB,American Environment,
UW-Oshkosh,U,3.00,GEOG 331,Europe (Gs),GEOG 340,UW-River Falls,DB,Europe (G),
UW-Oshkosh,U,3.00,GEOG 338,Russian Realm,GEOG 341,UW-River Falls,"AD, DB",Russia&Assoc States,
UW-Oshkosh,U,3.00,GEOG 319,Latin America (Gs),GEOG 342,UW-River Falls,"AD, DB",Latin America (G),
UW-Oshkosh,U,3.00,GEOG 353,Sub-Saharan Africa (Nw) (Ss),GEOG 343,UW-River Falls,"AD, DB",Africa,
UW-Oshkosh,U,3.00,GEOG EL,Geography Elective,GEOG 344,UW-River Falls,AD,Asia and Oceana (G),
UW-Oshkosh,U,4.00,GEOG EL,Geography Elective,GEOG 350,UW-River Falls,DB,Map Design & Production,
