to,level,credits,course_2,title_2,course_1,from_,gen_ed,title_1,special
UW Branch Campus,L,3.00,GEN EL,General Elective,SOCSCI (809) 199,Madison Area Tech. College,SS,Psychology of Human Relations,
UW Branch Campus,L,1.00,GEN EL,General Elective,SOCSCI (809) 200,Madison Area Tech. College,,Teaching and Learning Workshop,
UW Branch Campus,L,3.00,PSY EL,Psychology Elective,SOCSCI (809) 201,Madison Area Tech. College,SS,Human Sexuality,
UW Branch Campus,L,3.00,SOC 130,Contemp Social Prob,SOCSCI (809) 202,Madison Area Tech. College,SS,Social Problems,
UW Branch Campus,L,3.00,SOC 101,Intro to Sociology,SOCSCI (809) 203,Madison Area Tech. College,"UCTA,SS",Intro Sociology,22
UW Branch Campus,L,3.00,SOC 220,Soc Marriage/Family,SOCSCI (809) 204,Madison Area Tech. College,SS,Marriage Family,
UW Branch Campus,L,3.00,SOC 125,Am Socty: Contemp Approach,SOCSCI (809) 205,Madison Area Tech. College,SS,Contemp Society,
UW Branch Campus,L,3.00,GSW 101,Introduction to Gender (Is),SOCSCI (809) 206,Madison Area Tech. College,"IS,SS",Intro to Women's Studies,
UW Branch Campus,L,3.00,SOC EL,Sociology Elective,SOCSCI (809) 207,Madison Area Tech. College,SS,Criminology,
UW Branch Campus,L,3.00,SOC EL,Sociology Elective,SOCSCI (809) 208,Madison Area Tech. College,"SS, ES",Cont Afro Amer Soc,
UW Branch Campus,L,3.00,GSW EL,"Gender, Sexuality, & Women's Studies Elective",SOCSCI (809) 209,Madison Area Tech. College,SS,Wmns Wk Wmns Lives,
UW Branch Campus,L,3.00,SOC EL,Sociology Elective,SOCSCI (809) 210,Madison Area Tech. College,SS,Psychology of Men,
UW Branch Campus,L,3.00,ECO 203,Economics - Macro,SOCSCI (809) 211,Madison Area Tech. College,SS,Macro Economics,
UW Branch Campus,L,3.00,ECO 204,Economics - Micro,SOCSCI (809) 212,Madison Area Tech. College,SS,Micro Economics,
UW Branch Campus,L,3.00,ECO EL,Economics Elective,SOCSCI (809) 213,Madison Area Tech. College,SS,Comp Econ Systems,
UW Branch Campus,L,3.00,ECO EL,Economics Elective,SOCSCI (809) 214,Madison Area Tech. College,SS,Intro International Econ,
UW Branch Campus,L,3.00,SOC EL,Sociology Elective,SOCSCI (809) 215,Madison Area Tech. College,"SS, ES",Education in a Pluralistic Soc,
UW Branch Campus,L,3.00,GSW EL,"Gender, Sexuality, & Women's Studies Elective",SOCSCI (809) 216,Madison Area Tech. College,SS,Women and the Law,
UW Branch Campus,L,3.00,SOC EL,Sociology Elective,SOCSCI (809) 217,Madison Area Tech. College,SS,"Race, Class, Gender",
UW Branch Campus,L,3.00,SOC 101,Intro to Sociology,SOCSCI (809) 219,Madison Area Tech. College,"UCTA,SS",Special Topics in Social Sci,22
UW Branch Campus,L,3.00,POL 385,Pol Amer Foreign Pol,SOCSCI (809) 220,Madison Area Tech. College,SS,American Foreign Policy,
UW Branch Campus,L,3.00,POL 104,Amer Gov & Politics,SOCSCI (809) 221,Madison Area Tech. College,"UCTA,SS",American Ntl Govt,22
UW Branch Campus,L,3.00,POL 225,State and Local Gov,SOCSCI (809) 222,Madison Area Tech. College,SS,State and Local Government,
UW Branch Campus,L,3.00,POL 275,Internat Politics,SOCSCI (809) 223,Madison Area Tech. College,SS,International Relations,
UW Branch Campus,L,3.00,POL EL,Political Science Elective,SOCSCI (809) 224,Madison Area Tech. College,SS,Government Practicum,
UW Branch Campus,L,3.00,PSY 330,Social Psychology,SOCSCI (809) 225,Madison Area Tech. College,SS,Social Psychology,
UW Branch Campus,L,3.00,PSY 202,Introductory Psych,SOCSCI (809) 231,Madison Area Tech. College,"UCTA,SS",Intro Psychology,22
UW Branch Campus,L,3.00,PSY EL,Psychology Elective,SOCSCI (809) 232,Madison Area Tech. College,SS,Hum Dev in Infancy/Childhood,
