4656,,3.00,NDC,No Degree Credit,OFFTECH (106) 107,4615,,Business Document Applications,5
4656,,3.00,NDC,No Degree Credit,OFFTECH (106) 108,4615,,Proofreading and Editing,5
4656,,3.00,NDC,No Degree Credit,OFFTECH (106) 109,4615,,Business Spreadsheet Apps,5
4656,,3.00,NDC,No Degree Credit,OFFTECH (106) 130,4615,,Court Reporting Procedures,5
4656,,2.00,NDC,No Degree Credit,OFFTECH (106) 133,4615,,Document Formatting,5
4656,,1.00,NDC,No Degree Credit,OFFTECH (106) 139,4615,,Keyboard Skillbuilding,5
4656,,5.00,NDC,No Degree Credit,OFFTECH (106) 143,4615,,Realtime Reporting 1,5
4656,,5.00,NDC,No Degree Credit,OFFTECH (106) 144,4615,,Realtime Reporting 2,5
4656,,3.00,NDC,No Degree Credit,OFFTECH (106) 145,4615,,Court Reporting 1,5
4656,,3.00,NDC,No Degree Credit,OFFTECH (106) 147,4615,,Legal/Technical Reporting 1,5
4656,,3.00,NDC,No Degree Credit,OFFTECH (106) 148,4615,,Legal/Technical Reporting 2,5
4656,,3.00,NDC,No Degree Credit,OFFTECH (106) 153,4615,,Comptr Asstd Trans-Cat Systems,5
4656,,3.00,NDC,No Degree Credit,OFFTECH (106) 154,4615,,Realtime Reporting Workshop,5
4656,,2.00,NDC,No Degree Credit,OFFTECH (106) 158,4615,,Court Reporting Terminology,5
4656,,1.00,NDC,No Degree Credit,OFFTECH (106) 164,4615,,Customer Contact Skills,5
4656,,3.00,NDC,No Degree Credit,OFFTECH (106) 165,4615,,Medical Admin Procedures,5
4656,,3.00,NDC,No Degree Credit,OFFTECH (106) 172,4615,,Admin Office Management,5
4656,,2.00,NDC,No Degree Credit,OFFTECH (106) 177,4615,,Specialized Insur Claims,5
4656,,2.00,NDC,No Degree Credit,OFFTECH (106) 178,4615,,Med Lang For Bus Prof 1,5
4656,,2.00,NDC,No Degree Credit,OFFTECH (106) 179,4615,,Med Lang For Bus Prof 2,5
4656,,2.00,NDC,No Degree Credit,OFFTECH (106) 186,4615,,Intro to Project Management,5
4656,,1.00,NDC,No Degree Credit,OFFTECH (106) 190,4615,,Professional Development,5
4656,,1.00,NDC,No Degree Credit,OFFTECH (106) 194,4615,,Career Management,5
4656,,3.00,NDC,No Degree Credit,OFFTECH (106) 240,4615,,Business Information Mgmt,5
4656,,1.00,NDC,No Degree Credit,SMLBUS (145) 101,4615,,Employ Dev/Resources,5
4656,,3.00,NDC,No Degree Credit,SMLBUS (145) 102,4615,,Small Business Development,5
4656,,3.00,NDC,No Degree Credit,SMLBUS (145) 105,4615,,Operations Management,5
4656,,3.00,NDC,No Degree Credit,SMLBUS (145) 106,4615,,Small Bus Mktg & Promo Tech,5
4656,,2.00,NDC,No Degree Credit,SMLBUS (145) 107,4615,,Leadership Techniques,5
4656,,2.00,NDC,No Degree Credit,SMLBUS (145) 108,4615,,Field Experience,5
4656,,3.00,NDC,No Degree Credit,ITNET (150) 121,4615,,Intro to Cisco Networking,5
4656,,1.00,NDC,No Degree Credit,ITNET (150) 160,4615,,It Security Awareness,5
