	to	level	credits	course_2	title_2	course_1	from_	gen_ed	title_1,special
5194	9999	L	3.0	ART 161	Introduction to Photography	ART (815) 234	Madison Area Tech. College	AP	
5195	9999	L	3.0	ART EL	Art Elective	ART (815) 235	Madison Area Tech. College	AP	
5196	9999	L	3.0	ART EL	Art Elective	ART (815) 236	Madison Area Tech. College	AP	
5197	9999	L	3.0	ART EL	Art Elective	ART (815) 237	Madison Area Tech. College	AP	
5198	9999	L	3.0	ART 121	Intro to Painting	ART (815) 241	Madison Area Tech. College	AP	
5199	9999	L	3.0	ART EL	Art Elective	ART (815) 242	Madison Area Tech. College	AP	
5200	9999	L	3.0	ART EL	Art Elective	ART (815) 253	Madison Area Tech. College	AP	
5201	9999	L	3.0	ART EL	Art Elective	ART (815) 254	Madison Area Tech. College	AP	
5202	9999	L	3.0	ART 141	Intro to Printmaking	ART (815) 255	Madison Area Tech. College	AP	
5203	9999	L	3.0	ART EL	Art Elective	ART (815) 256	Madison Area Tech. College	AP	
5204	9999	L	2.0	ART EL	Art Elective	ART (815) 262	Madison Area Tech. College	AP	
5205	9999	L	2.0	ART EL	Art Elective	ART (815) 270	Madison Area Tech. College	AP	
5206	9999	L	2.0	ART EL	Art Elective	ART (815) 280	Madison Area Tech. College	AP	
5207	9999	L	3.0	ART EL	Art Elective	ART (815) 281	Madison Area Tech. College	AP	
5208	9999	L	3.0	ART EL	Art Elective	ART (815) 282	Madison Area Tech. College	AP	
5209	9999	L	2.0	ART EL	Art Elective	ART (815) 283	Madison Area Tech. College	AP	
5210	9999	L	3.0	ART EL	Art Elective	ART (815) 284	Madison Area Tech. College	AP	
5211	9999	L	3.0	ART EL	Art Elective	ART (815) 285	Madison Area Tech. College	AP	
5212	9999	L	3.0	ART EL	Art Elective	ART (815) 286	Madison Area Tech. College	AP	
5213	9999	L	3.0	ART EL	Art Elective	ART (815) 287	Madison Area Tech. College	AP	
5214	9999	L	1.0	ART EL	Art Elective	ART (815) 288	Madison Area Tech. College		
5215	9999	L	3.0	ART 154	Intro to Ceramics	ART (815) 290	Madison Area Tech. College	AP	
5216	9999	L	3.0	ART 254	Intermed Ceramics	ART (815) 291	Madison Area Tech. College	AP	
5217	9999	L	3.0	ART 122	Water-Based Media	ART (815) 292	Madison Area Tech. College	AP	
5218	9999	L	3.0	ART EL	Art Elective	ART (815) 293	Madison Area Tech. College		
5219	9999	L	3.0	ART 122	Water-Based Media	ART (815) 294	Madison Area Tech. College	AP	
5220	9999	L	3.0	ART EL	Art Elective	ART (815) 295	Madison Area Tech. College	AP	
5221	9999	L	3.0	ART 255	Ceramics II	ART (815) 298	Madison Area Tech. College	AP	
5222	9999		3.0	NDC	No Degree Credit	SOCSCI (809) 103	Madison Area Tech. College		
5223	9999		3.0	NDC	No Degree Credit	SOCSCI (809) 105	Madison Area Tech. College		
5224	9999	L	3.0	ECO EL	Economics Elective	SOCSCI (809) 111	Madison Area Tech. College	SS	
5225	9999		3.0	NDC	No Degree Credit	SOCSCI (809) 115	Madison Area Tech. College		
5226	9999		1.0	NDC	No Degree Credit	SOCSCI (809) 117	Madison Area Tech. College		
5227	9999	L	3.0	POL 104	Amer Gov & Politics	SOCSCI (809) 122	Madison Area Tech. College	UCTA,SS	
5228	9999	L	3.0	GEN EL	General Elective	SOCSCI (809) 125	Madison Area Tech. College	SS	
5229	9999		3.0	NDC	No Degree Credit	SOCSCI (809) 127	Madison Area Tech. College		
5230	9999		3.0	NDC	No Degree Credit	SOCSCI (809) 128	Madison Area Tech. College		
5231	9999		3.0	NDC	No Degree Credit	SOCSCI (809) 131	Madison Area Tech. College		
5232	9999		3.0	NDC	No Degree Credit	SOCSCI (809) 133	Madison Area Tech. College		
5233	9999		3.0	NDC	No Degree Credit	SOCSCI (809) 136	Madison Area Tech. College		
5234	9999		3.0	NDC	No Degree Credit	SOCSCI (809) 137	Madison Area Tech. College		
5235	9999	L	3.0	ECO EL	Economics Elective	SOCSCI (809) 143	Madison Area Tech. College		
5236	9999		3.0	NDC	No Degree Credit	SOCSCI (809) 145	Madison Area Tech. College		
5237	9999	L	3.0	GEN EL	General Elective	SOCSCI (809) 151	Madison Area Tech. College	SS	
5238	9999		3.0	NDC	No Degree Credit	SOCSCI (809) 153	Madison Area Tech. College		
5239	9999		3.0	NDC	No Degree Credit	SOCSCI (809) 155	Madison Area Tech. College		
5240	9999		3.0	NDC	No Degree Credit	SOCSCI (809) 156	Madison Area Tech. College		
5241	9999	L	3.0	PSY EL	Psychology Elective	SOCSCI (809) 159	Madison Area Tech. College		
5242	9999		3.0	NDC	No Degree Credit	SOCSCI (809) 160	Madison Area Tech. College		
5243	9999		3.0	NDC	No Degree Credit	SOCSCI (809) 161	Madison Area Tech. College		
5244	9999	L	3.0	GEN EL	General Elective	SOCSCI (809) 166	Madison Area Tech. College	EL, UCTA	
5245	9999		1.0	NDC	No Degree Credit	SOCSCI (809) 167	Madison Area Tech. College		
5246	9999	L	3.0	SOC EL	Sociology Elective	SOCSCI (809) 172	Madison Area Tech. College	SS, UCTA	
5247	9999	L	3.0	SOC 130	Contemp Social Prob	SOCSCI (809) 174	Madison Area Tech. College	SS	
5248	9999	L	3.0	PSY EL	Psychology Elective	SOCSCI (809) 188	Madison Area Tech. College	SS	
5249	9999	L	3.0	ECO 101	Intro to Economics	SOCSCI (809) 195	Madison Area Tech. College	UCTA,SS	
5250	9999	L	3.0	SOC EL	Sociology Elective	SOCSCI (809) 196	Madison Area Tech. College	SS, UCTA	
5251	9999	L	3.0	GEN EL	General Elective	SOCSCI (809) 197	Madison Area Tech. College	SS	
5252	9999	L	3.0	PSY 202	Introductory Psych	SOCSCI (809) 198	Madison Area Tech. College	UCTA,SS	
5253	9999	L	3.0	GEN EL	General Elective	SOCSCI (809) 199	Madison Area Tech. College	SS	
5254	9999	L	1.0	GEN EL	General Elective	SOCSCI (809) 200	Madison Area Tech. College		
5255	9999	L	3.0	PSY EL	Psychology Elective	SOCSCI (809) 201	Madison Area Tech. College	SS	
5256	9999	L	3.0	SOC 130	Contemp Social Prob	SOCSCI (809) 202	Madison Area Tech. College	SS	
5257	9999	L	3.0	SOC 101	Intro to Sociology	SOCSCI (809) 203	Madison Area Tech. College	UCTA,SS	
5258	9999	L	3.0	SOC 220	Soc Marriage/Family	SOCSCI (809) 204	Madison Area Tech. College	SS	
5259	9999	L	3.0	SOC 125	Am Socty: Contemp Approach	SOCSCI (809) 205	Madison Area Tech. College	SS	
5260	9999	L	3.0	GSW 101	Introduction to Gender (Is)	SOCSCI (809) 206	Madison Area Tech. College	IS,SS	
5261	9999	L	3.0	SOC EL	Sociology Elective	SOCSCI (809) 207	Madison Area Tech. College	SS	
5262	9999	L	3.0	SOC EL	Sociology Elective	SOCSCI (809) 208	Madison Area Tech. College	SS, ES	
5263	9999	L	3.0	GSW EL	Gender, Sexuality, & Women's Studies Elective	SOCSCI (809) 209	Madison Area Tech. College	SS	
5264	9999	L	3.0	SOC EL	Sociology Elective	SOCSCI (809) 210	Madison Area Tech. College	SS	
5265	9999	L	3.0	ECO 203	Economics - Macro	SOCSCI (809) 211	Madison Area Tech. College	SS	
5266	9999	L	3.0	ECO 204	Economics - Micro	SOCSCI (809) 212	Madison Area Tech. College	SS	
5267	9999	L	3.0	ECO EL	Economics Elective	SOCSCI (809) 213	Madison Area Tech. College	SS	
5268	9999	L	3.0	ECO EL	Economics Elective	SOCSCI (809) 214	Madison Area Tech. College	SS	
5269	9999	L	3.0	SOC EL	Sociology Elective	SOCSCI (809) 215	Madison Area Tech. College	SS, ES	
5270	9999	L	3.0	GSW EL	Gender, Sexuality, & Women's Studies Elective	SOCSCI (809) 216	Madison Area Tech. College	SS	
5271	9999	L	3.0	SOC EL	Sociology Elective	SOCSCI (809) 217	Madison Area Tech. College	SS	
5272	9999	L	3.0	SOC 101	Intro to Sociology	SOCSCI (809) 219	Madison Area Tech. College	UCTA,SS	
5273	9999	L	3.0	POL 385	Pol Amer Foreign Pol	SOCSCI (809) 220	Madison Area Tech. College	SS	
5274	9999	L	3.0	POL 104	Amer Gov & Politics	SOCSCI (809) 221	Madison Area Tech. College	UCTA,SS	
5275	9999	L	3.0	POL 225	State and Local Gov	SOCSCI (809) 222	Madison Area Tech. College	SS	
5276	9999	L	3.0	POL 275	Internat Politics	SOCSCI (809) 223	Madison Area Tech. College	SS	
5277	9999	L	3.0	POL EL	Political Science Elective	SOCSCI (809) 224	Madison Area Tech. College	SS	
5278	9999	L	3.0	PSY 330	Social Psychology	SOCSCI (809) 225	Madison Area Tech. College	SS	
5279	9999	L	3.0	PSY 202	Introductory Psych	SOCSCI (809) 231	Madison Area Tech. College	UCTA,SS	
5280	9999	L	3.0	PSY EL	Psychology Elective	SOCSCI (809) 232	Madison Area Tech. College	SS	
5281	9999	L	3.0	PSY 250	Life Span Devel Psy	SOCSCI (809) 233	Madison Area Tech. College	SS	
5282	9999	L	3.0	PSY 205	Dynamics of Hum Beha	SOCSCI (809) 235	Madison Area Tech. College	SS	
5283	9999	L	3.0	PSY EL	Psychology Elective	SOCSCI (809) 236	Madison Area Tech. College	SS	
5284	9999	L	3.0	PSY 309	Abnormal Psychology	SOCSCI (809) 237	Madison Area Tech. College	SS	
5285	9999	L	3.0	PSY EL	Psychology Elective	SOCSCI (809) 238	Madison Area Tech. College	SS	
5286	9999	L	3.0	PSY 360	Psy/Childhd & Adolesc	SOCSCI (809) 239	Madison Area Tech. College	SS	
5287	9999	L	3.0	HIS EL	History Elective	SOCSCI (809) 240	Madison Area Tech. College	SS, ES	
5288	9999	L	3.0	SOC EL	Sociology Elective	SOCSCI (809) 241	Madison Area Tech. College	SS, ES	
5289	9999	L	3.0	GSW EL	Gender, Sexuality, & Women's Studies Elective	SOCSCI (809) 250	Madison Area Tech. College	SS	
5290	9999	L	3.0	PHI 101	Intro to Philosophy	SOCSCI (809) 260	Madison Area Tech. College	HU	
5291	9999	L	4.0	PHI 211	Elementary Logic	SOCSCI (809) 261	Madison Area Tech. College	MS	
5292	9999	L	3.0	PHI EL	Philosophy Elective	SOCSCI (809) 262	Madison Area Tech. College	HU	
5293	9999	L	3.0	PHI EL	Philosophy Elective	SOCSCI (809) 263	Madison Area Tech. College	HU, ES	
5294	9999	L	3.0	CTA EL	Communication and Theatre Arts Elective	SOCSCI (809) 264	Madison Area Tech. College		
5295	9999	L	3.0	PHI EL	Philosophy Elective	SOCSCI (809) 265	Madison Area Tech. College	HU	
5296	9999	L	3.0	GEN EL	General Elective	SOCSCI (809) 266	Madison Area Tech. College	HU	
5297	9999	L	3.0	GEN EL	General Elective	SOCSCI (809) 267	Madison Area Tech. College		
5298	9999	L	3.0	SOC EL	Sociology Elective	SOCSCI (809) 268	Madison Area Tech. College	SS	
5299	9999	L	3.0	POL EL	Political Science Elective	SOCSCI (809) 269	Madison Area Tech. College	SS	
5300	9999	L	3.0	SOC EL	Sociology Elective	SOCSCI (809) 271	Madison Area Tech. College	SS	
5301	9999	L	3.0	SOC EL	Sociology Elective	SOCSCI (809) 272	Madison Area Tech. College	SS	
5302	9999	L	3.0	SOC 275	Religion, Spirit, & Secularism	SOCSCI (809) 275	Madison Area Tech. College	SS	
5303	9999	L	1.0	GEN EL	General Elective	SOCSCI (809) 277	Madison Area Tech. College		
5304	9999	L	3.0	ANT 100	Intro to General Anthro	SOCSCI (809) 280	Madison Area Tech. College	SS	
5305	9999	L	3.0	ANT 102	Disc Past:Archlgy & Prehis Wld	SOCSCI (809) 281	Madison Area Tech. College	SS	
5306	9999	L	3.0	ANT EL	Anthropology Elective	SOCSCI (809) 282	Madison Area Tech. College	SS, ES	
5307	9999	L	3.0	ANT 104	Intro to Cultural Anthropology	SOCSCI (809) 283	Madison Area Tech. College	SS	
5308	9999	L	3.0	ANT EL	Anthropology Elective	SOCSCI (809) 284	Madison Area Tech. College	SS	
5309	9999	L	3.0	ANT EL	Anthropology Elective	SOCSCI (809) 285	Madison Area Tech. College	SS	
5310	9999		3.0	NDC	No Degree Credit	SPEECH (810) 101	Madison Area Tech. College		
5311	9999	L	3.0	CTA 103	Intro Public Speaking	SPEECH (810) 201	Madison Area Tech. College	UCTA,AP	
5312	9999	L	3.0	CTA 101	Interpersonal Comm	SPEECH (810) 205	Madison Area Tech. College	AP	
5313	9999	L	3.0	CTA EL	Communication and Theatre Arts Elective	SPEECH (810) 207	Madison Area Tech. College		
5314	9999	L	3.0	CTA 230	Literature & Performance	SPEECH (810) 211	Madison Area Tech. College	HU	
5315	9999	L	3.0	CTA 130	Intro to Theatre	SPEECH (810) 230	Madison Area Tech. College	FA	
5316	9999	L	3.0	CTA EL	Communication and Theatre Arts Elective	SPEECH (810) 231	Madison Area Tech. College		
5317	9999	L	3.0	CTA EL	Communication and Theatre Arts Elective	SPEECH (810) 233	Madison Area Tech. College	HU	
5318	9999	L	3.0	CTA EL	Communication and Theatre Arts Elective	SPEECH (810) 235	Madison Area Tech. College		
5319	9999	L	3.0	CTA EL	Communication and Theatre Arts Elective	SPEECH (810) 236	Madison Area Tech. College		
5320	9999	L	3.0	CTA EL	Communication and Theatre Arts Elective	SPEECH (810) 237	Madison Area Tech. College	AP	
5321	9999	L	3.0	CTA 103	Intro Public Speaking	SPEECH (810) 242	Madison Area Tech. College	UCTA,AP	
5322	9999	L	3.0	CTA 150	Introduction to Film	SPEECH (810) 250	Madison Area Tech. College	FA	
5323	9999	L	3.0	CTA EL	Communication and Theatre Arts Elective	SPEECH (810) 252	Madison Area Tech. College		
5324	9999	L	3.0	CTA EL	Communication and Theatre Arts Elective	SPEECH (810) 254	Madison Area Tech. College	FA	
5325	9999	L	2.0	CTA 131	Theatre Laboratory	SPEECH (810) 260	Madison Area Tech. College	AP	
5326	9999	L	2.0	CTA EL	Communication and Theatre Arts Elective	SPEECH (810) 261	Madison Area Tech. College		
5327	9999	L	3.0	CTA 131	Theatre Laboratory	SPEECH (810) 262	Madison Area Tech. College	AP	
5328	9999	L	3.0	CTA EL	Communication and Theatre Arts Elective	SPEECH (810) 263	Madison Area Tech. College	AP	
5329	9999	L	2.0	CTA EL	Communication and Theatre Arts Elective	SPEECH (810) 264	Madison Area Tech. College	AP	
5330	9999	L	2.0	CTA 266	Group Discussion	SPEECH (810) 266	Madison Area Tech. College	SS	
5331	9999	L	3.0	ANT EL	Anthropology Elective	SOCSCI (809) 286	Madison Area Tech. College	SS	
5332	9999	L	1.0	HES EL	Health, Exercise Science & Athletics Elective	PHYED (807) 205	Madison Area Tech. College	AP	
5333	9999	L	1.0	HES EL	Health, Exercise Science & Athletics Elective	PHYED (807) 207	Madison Area Tech. College	AP	
5334	9999	L	1.0	HES EL	Health, Exercise Science & Athletics Elective	PHYED (807) 209	Madison Area Tech. College	AP	
5335	9999	L	1.0	HES 019	Lifetme Activ: Weight Training	PHYED (807) 210	Madison Area Tech. College	AP	
5336	9999	L	1.0	HES EL	Health, Exercise Science & Athletics Elective	PHYED (807) 211	Madison Area Tech. College	AP	
5337	9999	L	1.0	HES EL	Health, Exercise Science & Athletics Elective	PHYED (807) 212	Madison Area Tech. College	AP	
5338	9999	L	1.0	HES 005	Team Sports: Basketball	PHYED (807) 221	Madison Area Tech. College	AP	
5339	9999	L	1.0	HES 018	Team Sports: Volleyball	PHYED (807) 223	Madison Area Tech. College	AP	
5340	9999	L	1.0	HES 022	Intermed Volleyball	PHYED (807) 224	Madison Area Tech. College	AP	
5341	9999	L	1.0	HES 014	Team Sports: Softball	PHYED (807) 225	Madison Area Tech. College	AP	
5342	9999	L	4.0	HES 058	Life Guard Training	PHYED (807) 228	Madison Area Tech. College	AP	
5343	9999	L	1.0	HES EL	Health, Exercise Science & Athletics Elective	PHYED (807) 229	Madison Area Tech. College	AP	
5344	9999	L	1.0	HES 055	Beginning Swimming	PHYED (807) 230	Madison Area Tech. College	AP	
5345	9999	L	1.0	HES 056	Int Swimming	PHYED (807) 231	Madison Area Tech. College	AP	
5346	9999	L	1.0	HES EL	Health, Exercise Science & Athletics Elective	PHYED (807) 232	Madison Area Tech. College	AP	
5347	9999	L	2.0	HES 058	Life Guard Training	PHYED (807) 233	Madison Area Tech. College	AP	
5348	9999	L	1.0	HES 061	Scuba Diving	PHYED (807) 234	Madison Area Tech. College	AP	
5349	9999	L	1.0	HES EL	Health, Exercise Science & Athletics Elective	PHYED (807) 235	Madison Area Tech. College	AP	
5350	9999	L	1.0	HES 016	Lifetime Activity: Tennis	PHYED (807) 236	Madison Area Tech. College	AP	
5351	9999	L	1.0	HES 017	Intermediate Tennis	PHYED (807) 237	Madison Area Tech. College	AP	
5352	9999	L	1.0	HES EL	Health, Exercise Science & Athletics Elective	PHYED (807) 238	Madison Area Tech. College	AP	
5353	9999	L	1.0	HES EL	Health, Exercise Science & Athletics Elective	PHYED (807) 239	Madison Area Tech. College	AP	
5354	9999	L	1.0	HES 009	Lifetime Activity: Golf	PHYED (807) 240	Madison Area Tech. College	AP	
5355	9999	L	1.0	HES 010	Intermediate Golf	PHYED (807) 241	Madison Area Tech. College	AP	
5356	9999	L	1.0	HES 006	Lifetime Activity: Bowling	PHYED (807) 242	Madison Area Tech. College	AP	
5357	9999	L	1.0	HES EL	Health, Exercise Science & Athletics Elective	PHYED (807) 243	Madison Area Tech. College	AP	
5358	9999	L	1.0	HES EL	Health, Exercise Science & Athletics Elective	PHYED (807) 244	Madison Area Tech. College	AP	
5359	9999	L	1.0	PED EL	Physical Education Elective	PHYED (807) 245	Madison Area Tech. College	AP	
5360	9999	L	1.0	HES 029	Training and Plyometrics,Begin	PHYED (807) 246	Madison Area Tech. College	AP	
5361	9999	L	1.0	HES EL	Health, Exercise Science & Athletics Elective	PHYED (807) 247	Madison Area Tech. College	AP	
5362	9999	L	1.0	HES EL	Health, Exercise Science & Athletics Elective	PHYED (807) 248	Madison Area Tech. College	AP	
5363	9999	L	1.0	HES EL	Health, Exercise Science & Athletics Elective	PHYED (807) 249	Madison Area Tech. College	AP	
5364	9999	L	1.0	HES 002	Badminton	PHYED (807) 250	Madison Area Tech. College	AP	
5365	9999	L	2.0	HES EL	Health, Exercise Science & Athletics Elective	PHYED (807) 251	Madison Area Tech. College	AP	
5366	9999	L	1.0	HES 001	Archery	PHYED (807) 253	Madison Area Tech. College	AP	
5367	9999	L	1.0	HES 046	Lifetime Activity: Yoga	PHYED (807) 254	Madison Area Tech. College	AP	
5368	9999	L	2.0	HES 205	Athletic Injuries	PHYED (807) 255	Madison Area Tech. College	AP	
5369	9999	L	2.0	HES EL	Health, Exercise Science & Athletics Elective	PHYED (807) 256	Madison Area Tech. College		
5370	9999	L	1.0	HES EL	Health, Exercise Science & Athletics Elective	PHYED (807) 257	Madison Area Tech. College	AP	
5371	9999	L	1.0	HES EL	Health, Exercise Science & Athletics Elective	PHYED (807) 259	Madison Area Tech. College	AP	
5372	9999	L	1.0	HES EL	Health, Exercise Science & Athletics Elective	PHYED (807) 265	Madison Area Tech. College	AP	
5373	9999	L	2.0	HES EL	Health, Exercise Science & Athletics Elective	PHYED (807) 266	Madison Area Tech. College	AP	
5374	9999	L	1.0	HES EL	Health, Exercise Science & Athletics Elective	PHYED (807) 270	Madison Area Tech. College	AP	
5375	9999	L	1.0	HES EL	Health, Exercise Science & Athletics Elective	PHYED (807) 271	Madison Area Tech. College	AP	
5376	9999	L	2.0	HES EL	Health, Exercise Science & Athletics Elective	PHYED (807) 278	Madison Area Tech. College	AP	
5377	9999	L	1.0	HES 043	Cross Country Skiing	PHYED (807) 279	Madison Area Tech. College	AP	
5378	9999	L	1.0	HES EL	Health, Exercise Science & Athletics Elective	PHYED (807) 282	Madison Area Tech. College	AP	
5379	9999	L	1.0	HES 024	Aerobic Dance	PHYED (807) 283	Madison Area Tech. College	AP	
5380	9999	L	1.0	HES EL	Health, Exercise Science & Athletics Elective	PHYED (807) 285	Madison Area Tech. College	AP	
5381	9999	L	1.0	HES EL	Health, Exercise Science & Athletics Elective	PHYED (807) 286	Madison Area Tech. College	AP	
5382	9999	L	1.0	HES EL	Health, Exercise Science & Athletics Elective	PHYED (807) 289	Madison Area Tech. College	AP	
5383	9999	L	1.0	HES EL	Health, Exercise Science & Athletics Elective	PHYED (807) 290	Madison Area Tech. College	AP	
5384	4690	L	2.0	NDC	No Degree Credit	COMMSK (801) 105	Madison Area Tech. College		
5385	4690	L	3.0	NDC	No Degree Credit	COMMSK (801) 120	Madison Area Tech. College		
5386	4690	L	4.0	NDC	No Degree Credit	COMMSK (801) 130	Madison Area Tech. College		
5387	4690	L	0.0	NDC	No Degree Credit	COMMSK (801) 131	Madison Area Tech. College		
5388	4690	L	3.0	NDC	No Degree Credit	COMMSK (801) 140	Madison Area Tech. College		
5389	4690		3.0	NDC	No Degree Credit	COMMSK (801) 141	Madison Area Tech. College		
5390	4690	L	3.0	NDC	No Degree Credit	COMMSK (801) 148	Madison Area Tech. College		
5391	4690	L	3.0	NDC	No Degree Credit	COMMSK (801) 149	Madison Area Tech. College		
5392	4690		3.0	DNT	Does Not Transfer	COMMSK (801) 151	Madison Area Tech. College		
5393	4690	L	3.0	ENGL 101	Composition and Reading	COMMSK (801) 152	Madison Area Tech. College	UCTA,RWS	
5394	4690	L	2.0	NDC	No Degree Credit	COMMSK (801) 153	Madison Area Tech. College		
5395	4690	L	3.0	ENGL 202	Technical Writing	COMMSK (801) 154	Madison Area Tech. College		
5396	4690	L	0.0	NDC	No Degree Credit	COMMSK (801) 158	Madison Area Tech. College		
5397	4690		0.0	NDC	No Degree Credit	COMMSK (801) 162	Madison Area Tech. College		
5398	4690		0.0	NDC	No Degree Credit	COMMSK (801) 163	Madison Area Tech. College		
5399	4690	L	1.0	NDC	No Degree Credit	COMMSK (801) 175	Madison Area Tech. College		
5400	4690	L	3.0	ENGL 101	Composition and Reading	COMMSK (801) 195	Madison Area Tech. College	UCTA	
5401	4690	L	3.0	COMM EL	Communications Elective	COMMSK (801) 196	Madison Area Tech. College	SSC	
5402	4690	L	3.0	ENGL 202	Technical Writing	COMMSK (801) 197	Madison Area Tech. College		
5403	4690	L	3.0	COMM 105	Public Speaking	COMMSK (801) 198	Madison Area Tech. College	UCTA	
5404	4690	L	3.0	ENGL 100	Fundamentals of English	COMMSK (801) 201	Madison Area Tech. College		
5405	4690	L	3.0	ENGL 101	Composition and Reading	COMMSK (801) 202	Madison Area Tech. College	UCTA,RWS	
5406	4690	L	3.0	ENGL 201	Advanced Composition	COMMSK (801) 203	Madison Area Tech. College		
5407	4690	L	3.0	ENGL EL	English Elective	COMMSK (801) 204	Madison Area Tech. College		
5408	4690	L	3.0	GEN EL	General Elective	COMMSK (801) 210	Madison Area Tech. College		
5409	4690	L	3.0	GEN EL	General Elective	COMMSK (801) 211	Madison Area Tech. College		
5410	4690	L	3.0	GEN EL	General Elective	COMMSK (801) 212	Madison Area Tech. College	DV, HUE	
5411	4690	L	3.0	GEN EL	General Elective	COMMSK (801) 213	Madison Area Tech. College	DV, HUE	
5412	4690	L	3.0	GEN EL	General Elective	COMMSK (801) 214	Madison Area Tech. College	DV, HUE	
5413	4690	L	3.0	ENGL 216	British Literature to 1800	COMMSK (801) 215	Madison Area Tech. College		
5414	4690	L	3.0	ENGL EL	English Elective	COMMSK (801) 216	Madison Area Tech. College	HUE	
5415	4690	L	3.0	ENGL 226	American Literature to 1855	COMMSK (801) 217	Madison Area Tech. College		
5416	4690	L	3.0	GEN EL	General Elective	COMMSK (801) 218	Madison Area Tech. College	HUE	
5417	4690	L	3.0	ENGL EL	English Elective	COMMSK (801) 219	Madison Area Tech. College	HUE	
5418	4690	L	3.0	ENGL EL	English Elective	COMMSK (801) 220	Madison Area Tech. College	HUE	
5419	4690	L	3.0	GEN EL	General Elective	COMMSK (801) 221	Madison Area Tech. College		
5420	4690	L	3.0	ENGL 237	Modrn/Contemp Lit 1920-Present	COMMSK (801) 228	Madison Area Tech. College	HU	
5421	4690	L	3.0	ENGL 237	Modrn/Contemp Lit 1920-Present	COMMSK (801) 229	Madison Area Tech. College	HU	
5422	4690	U	3.0	ENGL 364	Epic & Mythology	COMMSK (801) 230	Madison Area Tech. College		
5423	4690	L	3.0	ENGL 206	Creative Writing: Poetry	COMMSK (801) 240	Madison Area Tech. College		
5424	4690	L	3.0	GEN EL	General Elective	COMMSK (801) 241	Madison Area Tech. College	HUE	
5425	4690	L	3.0	GEN EL	General Elective	COMMSK (801) 242	Madison Area Tech. College	HUE	
5426	4690	L	3.0	GEN EL	General Elective	COMMSK (801) 243	Madison Area Tech. College	HUE	
5427	4690	L	3.0	GEN EL	General Elective	COMMSK (801) 244	Madison Area Tech. College		
5428	4690	L	3.0	ENGL 104	Basic Reporting	COMMSK (801) 245	Madison Area Tech. College		
5429	4690	L	3.0	ENGL EL	English Elective	COMMSK (801) 246	Madison Area Tech. College		
5430	4690	L	2.0	GEN EL	General Elective	COMMSK (801) 247	Madison Area Tech. College		
5431	4690	L	3.0	GEN EL	General Elective	COMMSK (801) 248	Madison Area Tech. College		
5432	4690	L	3.0	ENGL 112	Women in Literature	COMMSK (801) 250	Madison Area Tech. College	HUE	
5433	4690	L	4.0	GEN EL	General Elective	COMMSK (801) 251	Madison Area Tech. College		
5434	4690	L	3.0	GEN EL	General Elective	COMMSK (801) 255	Madison Area Tech. College	SSC	
5435	4690	L	3.0	GEN EL	General Elective	COMMSK (801) 260	Madison Area Tech. College		
5436	4690	L	3.0	COMM 255	Writing For Multimedia	COMMSK (801) 262	Madison Area Tech. College		
5437	4690	L	3.0	GEN EL	General Elective	COMMSK (801) 263	Madison Area Tech. College		
5438	9999	P	3.0	NDC	No Degree Credit	GEN ST (890) 200	Madison Area Tech. College		
5439	9999	L	3.0	GEN EL	General Elective	GEN ST (890) 210	Madison Area Tech. College		
5440	9999		3.0	NDC	No Degree Credit	SPEECH (810) 101	Madison Area Tech. College		
5441	9999	L	3.0	CTA 103	Intro Public Speaking	SPEECH (810) 201	Madison Area Tech. College	UCTA,AP	
5442	9999	L	3.0	CTA 101	Interpersonal Comm	SPEECH (810) 205	Madison Area Tech. College	AP	
5443	9999	L	3.0	CTA EL	Communication and Theatre Arts Elective	SPEECH (810) 207	Madison Area Tech. College		
5444	9999	L	3.0	CTA 230	Literature & Performance	SPEECH (810) 211	Madison Area Tech. College	HU	
5445	9999	L	3.0	CTA 130	Intro to Theatre	SPEECH (810) 230	Madison Area Tech. College	FA	
5446	9999	L	3.0	CTA EL	Communication and Theatre Arts Elective	SPEECH (810) 231	Madison Area Tech. College		
5447	9999	L	3.0	CTA EL	Communication and Theatre Arts Elective	SPEECH (810) 233	Madison Area Tech. College	HU	
5448	9999	L	3.0	CTA EL	Communication and Theatre Arts Elective	SPEECH (810) 235	Madison Area Tech. College		
5449	9999	L	3.0	CTA EL	Communication and Theatre Arts Elective	SPEECH (810) 236	Madison Area Tech. College		
5450	9999	L	3.0	CTA EL	Communication and Theatre Arts Elective	SPEECH (810) 237	Madison Area Tech. College	AP	
5451	9999	L	3.0	CTA 103	Intro Public Speaking	SPEECH (810) 242	Madison Area Tech. College	UCTA,AP	
5452	9999	L	3.0	ART 180	Artist & Visual Arts	ART (815) 200	Madison Area Tech. College	FA	
5453	9999	L	3.0	ART 111	Two-Dimensional Design	ART (815) 201	Madison Area Tech. College	AP	
5454	9999	L	3.0	ART 112	Three-Dimensional Design	ART (815) 202	Madison Area Tech. College	AP	
5455	9999	L	3.0	ART 112	Three-Dimensional Design	ART (815) 203	Madison Area Tech. College	AP	
5456	9999	L	3.0	ART EL	Art Elective	ART (815) 204	Madison Area Tech. College	AP	
5457	9999	L	3.0	ART 101	Introduction to Drawing	ART (815) 205	Madison Area Tech. College	AP	
5458	9999	L	3.0	ART EL	Art Elective	ART (815) 206	Madison Area Tech. College	AP	
