,to,level,credits,course_2,title_2,course_1,from_,gen_ed,"title_1,special"
2400,9999,L,1.0,MUS EL,Music Elective,MUSIC (805) 204,4615,AP,
2401,9999,L,1.0,MUS 075,Small Vocal Ensemble,MUSIC (805) 205,4615,AP,
2402,9999,L,1.0,MUA 008,Beginning Voice,MUSIC (805) 206,4615,AP,
2403,9999,L,3.0,MUS EL,Music Elective,MUSIC (805) 207,4615,"FA, ES",
2404,9999,L,2.0,MUS EL,Music Elective,MUSIC (805) 208,4615,,
2405,9999,L,2.0,MUS EL,Music Elective,MUSIC (805) 209,4615,AP,
2406,9999,L,4.0,MUS 074,Jazz Ensemble,MUSIC (805) 210,4615,AP,
2407,9999,L,3.0,MUS 174,Music Lit & Apprec,MUSIC (805) 215,4615,FA,
2408,9999,L,3.0,MUS 173,Music Lit & Apprec,MUSIC (805) 227,4615,FA,
2409,9999,L,2.0,MUS EL,Music Elective,MUSIC (805) 228,4615,FA,
2410,9999,L,2.0,MUS EL,Music Elective,MUSIC (805) 243,4615,,
2411,9999,L,3.0,MUS 170,Fundamentals of Music,MUSIC (805) 260,4615,AP,
2412,9999,L,4.0,BIO EL,Biology Elective,NATSCI (806) 105,4615,"NS, LS",
2413,9999,L,4.0,CHE EL,Chemistry Elective,NATSCI (806) 111,4615,"NS, LS",
2414,9999,L,4.0,CHE EL,Chemistry Elective,NATSCI (806) 112,4615,"NS, LS",
2415,9999,L,4.0,BIO EL,Biology Elective,NATSCI (806) 114,4615,"NS, LS",
2416,9999,L,4.0,CHE EL,Chemistry Elective,NATSCI (806) 127,4615,"NS, LS",
2417,9999,L,4.0,CHE EL,Chemistry Elective,NATSCI (806) 129,4615,"NS, LS",
2418,9999,L,4.0,CHE 125,Introductory Chemistry,NATSCI (806) 134,4615,"UCTA,LS,NS",
2419,9999,L,3.0,PHY 141,College Physics I,NATSCI (806) 143,4615,"UCTA,LS,NS",
2420,9999,L,4.0,PHY 141,College Physics I,NATSCI (806) 154,4615,"UCTA,LS,NS",
2421,9999,L,4.0,BIO 182,Human Anat & Physiology,NATSCI (806) 177,4615,"LS,NS",
2422,9999,L,5.0,CHE 125,Introductory Chemistry,NATSCI (806) 178,4615,"LS,NS",
2423,9999,L,4.0,BIO EL,Biology Elective,NATSCI (806) 179,4615,"NS, LS",
2424,9999,L,4.0,CHE EL,Chemistry Elective,NATSCI (806) 186,4615,NS,
2425,9999,L,4.0,BIO EL,Biology Elective,NATSCI (806) 197,4615,NS,
2426,9999,L,3.0,MUS 171,Music Theory I,MUSIC (805) 261,4615,FA,
2427,9999,L,3.0,MUS 172,Music Theory II,MUSIC (805) 262,4615,FA,
2428,9999,L,3.0,MUS 273,Jazz His & Apprec (Es)(Fa),MUSIC (805) 263,4615,"ES,FA",
2429,9999,L,3.0,MUS EL,Music Elective,MUSIC (805) 264,4615,HU,
2430,9999,L,3.0,MUS EL,Music Elective,MUSIC (805) 265,4615,FA,
2431,9999,L,2.0,MUS EL,Music Elective,MUSIC (805) 266,4615,AP,
2432,9999,L,1.0,MUS EL,Music Elective,MUSIC (805) 267,4615,AP,
2433,9999,L,1.0,MUS EL,Music Elective,MUSIC (805) 268,4615,AP,
2434,9999,L,1.0,MUS EL,Music Elective,MUSIC (805) 270,4615,AP,
2435,9999,L,1.0,MUS EL,Music Elective,MUSIC (805) 271,4615,AP,
2436,9999,L,1.0,MUS EL,Music Elective,MUSIC (805) 272,4615,AP,
2437,9999,L,2.0,MUS EL,Music Elective,MUSIC (805) 273,4615,FA,
2438,9999,L,1.0,MUS EL,Music Elective,MUSIC (805) 274,4615,,
2439,9999,L,2.0,MUS EL,Music Elective,MUSIC (805) 275,4615,,
2440,9999,L,4.0,CHE 125,Introductory Chemistry,NATSCI (806) 199,4615,"LS,NS",
2441,9999,L,5.0,CHE 124,Applied Chemistry and Society,NATSCI (806) 200,4615,"LS,NS",
2442,9999,L,5.0,CHE 125,Introductory Chemistry,NATSCI (806) 201,4615,"UCTA,LS,NS",
2443,9999,L,1.0,CHE EL,Chemistry Elective,NATSCI (806) 202,4615,NS,
2444,9999,L,5.0,BIO 171,Animal Biology,NATSCI (806) 203,4615,"NS,LS",
2445,9999,L,1.0,BIO EL,Biology Elective,NATSCI (806) 205,4615,NS,
2446,9999,L,4.0,BIO EL,Biology Elective,NATSCI (806) 206,4615,"NS, LS",
2447,9999,L,4.0,BIO 285,Anatomy and Physiology,NATSCI (806) 207,4615,"LS,NS",
2448,9999,L,4.0,BIO 286,Anatomy and Physiology,NATSCI (806) 208,4615,"LS,NS",
2449,9999,L,5.0,CHE 145,General Chemistry I,NATSCI (806) 209,4615,"LS,NS",
2450,9999,L,5.0,CHE EL,Chemistry Elective,NATSCI (806) 210,4615,"NS, LS",
2451,9999,L,5.0,CHE 155,General Chemistry II,NATSCI (806) 212,4615,"LS,NS",
2452,9999,L,5.0,CHE 343,Organic Chemistry I,NATSCI (806) 213,4615,"LS,NS",
2453,9999,L,5.0,CHE EL,Chemistry Elective,NATSCI (806) 214,4615,"NS, LS",
2454,9999,L,3.0,MUS EL,Music Elective,MUSIC (805) 276,4615,,
2455,9999,L,3.0,MUS EL,Music Elective,MUSIC (805) 277,4615,,
2456,9999,L,3.0,MUS EL,Music Elective,MUSIC (805) 278,4615,FA,
2457,9999,L,5.0,BIO 162,General Botany,NATSCI (806) 215,4615,"NS,LS",
2458,9999,L,1.0,BIO EL,Biology Elective,NATSCI (806) 217,4615,NS,
2459,9999,L,5.0,PHY 141,College Physics I,NATSCI (806) 221,4615,"UCTA,LS,NS",
2460,9999,L,5.0,PHY 142,College Physics II,NATSCI (806) 222,4615,"LS,NS",
2461,9999,L,5.0,PHY 201,University Physics I,NATSCI (806) 223,4615,"LS,NS",
2462,9999,L,5.0,PHY 202,University Physics II,NATSCI (806) 224,4615,"LS,NS",
2463,9999,L,5.0,BIO 180,Intro to Human Biology,NATSCI (806) 226,4615,NS,
2464,9999,L,5.0,BIO 211,Genetics,NATSCI (806) 227,4615,"NS,LS",
2465,9999,L,5.0,BIO 180,Intro to Human Biology,NATSCI (806) 229,4615,NS,
2466,9999,L,4.0,BIO EL,Biology Elective,NATSCI (806) 230,4615,NS,
2467,9999,L,4.0,BIO EL,Biology Elective,NATSCI (806) 231,4615,NS,
2468,9999,L,3.0,GEO 120,Intro to Physical Geography,NATSCI (806) 241,4615,NS,
2469,9999,L,3.0,GLG EL,Geology Elective,NATSCI (806) 242,4615,NS,
2470,9999,L,5.0,AST 100,Surv of Astronomy,NATSCI (806) 243,4615,"NS,LS",
2471,9999,L,4.0,GLG 100,Intro to Geology,NATSCI (806) 244,4615,NS,
2472,9999,L,3.0,MLG 100,Intro to Meteorology,NATSCI (806) 245,4615,"LS,NS",
2473,9999,L,4.0,CHE EL,Chemistry Elective,NATSCI (806) 265,4615,"NS, LS",
2474,9999,L,5.0,BIO EL,Biology Elective,NATSCI (806) 273,4615,NS,
2475,9999,L,5.0,BIO 251,Gen Sur Microbiology,NATSCI (806) 274,4615,"NS,LS",
2476,9999,L,2.0,BIO EL,Biology Elective,NATSCI (806) 275,4615,NS,
2477,9999,L,3.0,GLG EL,Geology Elective,NATSCI (806) 280,4615,NS,
2478,9999,L,3.0,BIO 190,Intro to Environmental Science,NATSCI (806) 281,4615,NS,
2479,9999,L,4.0,BIO 201,Prin of Ecology,NATSCI (806) 282,4615,"LS,NS",
2480,9999,L,3.0,BIO EL,Biology Elective,NATSCI (806) 283,4615,NS,
2481,9999,L,3.0,BIO EL,Biology Elective,NATSCI (806) 284,4615,NS,
2482,9999,L,3.0,GEN EL,General Elective,NATSCI (806) 285,4615,NS,
2483,9999,L,4.0,GEN EL,General Elective,NATSCI (806) 286,4615,NS,
2484,9999,L,3.0,SPA 101,1st Sem Spanish,FLANG (802) 200,4615,HU,
2485,9999,L,3.0,SPA 102,2nd Sem Spanish,FLANG (802) 201,4615,HU,
2486,9999,L,4.0,SPA 103,1st Semester--Part I,FLANG (802) 209,4615,HU,
2487,9999,L,2.0,GEN EL,General Elective,FLANG (802) 210,4615,,
2488,9999,L,4.0,SPA 101,1st Sem Spanish,FLANG (802) 211,4615,HU,
2489,9999,L,4.0,SPA 102,2nd Sem Spanish,FLANG (802) 212,4615,HU,
2490,9999,L,4.0,SPA 201,3rd Sem Spanish,FLANG (802) 213,4615,HU,
2491,9999,L,4.0,SPA 202,4th Sem Spanish,FLANG (802) 214,4615,HU,
2492,9999,L,3.0,SPA EL,Spanish Elective,FLANG (802) 215,4615,,
2493,9999,L,4.0,SPA EL,Spanish Elective,FLANG (802) 216,4615,HU,
2494,9999,L,4.0,FRE 101,1st Sem French,FLANG (802) 221,4615,HU,
2495,9999,L,4.0,FRE 102,2nd Sem French,FLANG (802) 222,4615,HU,
2496,9999,L,4.0,FRE 201,3rd Sem French,FLANG (802) 223,4615,HU,
2497,9999,L,4.0,FRE 202,4th Sem French,FLANG (802) 224,4615,HU,
2498,9999,L,2.0,FRE EL,French Elective,FLANG (802) 225,4615,,
2499,9999,L,3.0,GER 102,2nd Sem German,FLANG (802) 281,4615,HU,
2500,9999,L,2.0,GER EL,German Elective,FLANG (802) 285,4615,AP,
2501,9999,P,3.0,NDC,No Degree Credit,GEN ST (890) 200,4615,,
2502,9999,L,3.0,GEN EL,General Elective,GEN ST (890) 210,4615,,
2503,9999,,3.0,NDC,No Degree Credit,SPEECH (810) 101,4615,,
2504,9999,L,3.0,CTA 103,Intro Public Speaking,SPEECH (810) 201,4615,"UCTA,AP",
2505,9999,L,3.0,CTA 101,Interpersonal Comm,SPEECH (810) 205,4615,AP,
2506,9999,L,3.0,CTA EL,Communication and Theatre Arts Elective,SPEECH (810) 207,4615,,
2507,9999,L,3.0,CTA 230,Literature & Performance,SPEECH (810) 211,4615,HU,
2508,9999,L,3.0,CTA 130,Intro to Theatre,SPEECH (810) 230,4615,FA,
2509,9999,L,3.0,CTA EL,Communication and Theatre Arts Elective,SPEECH (810) 231,4615,,
2510,9999,L,3.0,CTA EL,Communication and Theatre Arts Elective,SPEECH (810) 233,4615,HU,
2511,9999,L,3.0,CTA EL,Communication and Theatre Arts Elective,SPEECH (810) 235,4615,,
2512,9999,L,3.0,CTA EL,Communication and Theatre Arts Elective,SPEECH (810) 236,4615,,
2513,9999,L,3.0,CTA EL,Communication and Theatre Arts Elective,SPEECH (810) 237,4615,AP,
2514,9999,L,3.0,CTA 103,Intro Public Speaking,SPEECH (810) 242,4615,"UCTA,AP",
2515,9999,L,3.0,CTA 150,Introduction to Film,SPEECH (810) 250,4615,FA,
2516,9999,L,3.0,CTA EL,Communication and Theatre Arts Elective,SPEECH (810) 252,4615,,
2517,9999,L,3.0,CTA EL,Communication and Theatre Arts Elective,SPEECH (810) 254,4615,FA,
2518,9999,L,2.0,CTA 131,Theatre Laboratory,SPEECH (810) 260,4615,AP,
2519,9999,L,2.0,CTA EL,Communication and Theatre Arts Elective,SPEECH (810) 261,4615,,
2520,9999,L,3.0,CTA 131,Theatre Laboratory,SPEECH (810) 262,4615,AP,
2521,9999,L,3.0,CTA EL,Communication and Theatre Arts Elective,SPEECH (810) 263,4615,AP,
2522,9999,L,2.0,CTA EL,Communication and Theatre Arts Elective,SPEECH (810) 264,4615,AP,
2523,9999,L,2.0,CTA 266,Group Discussion,SPEECH (810) 266,4615,SS,
2524,9999,L,3.0,ART 180,Artist & Visual Arts,ART (815) 200,4615,FA,
2525,9999,L,3.0,ART 111,Two-Dimensional Design,ART (815) 201,4615,AP,
2526,9999,L,3.0,ART 112,Three-Dimensional Design,ART (815) 202,4615,AP,
2527,9999,L,3.0,ART 112,Three-Dimensional Design,ART (815) 203,4615,AP,
2528,9999,L,3.0,ART EL,Art Elective,ART (815) 204,4615,AP,
2529,9999,L,3.0,ART 101,Introduction to Drawing,ART (815) 205,4615,AP,
2530,9999,L,3.0,ART EL,Art Elective,ART (815) 206,4615,AP,
2531,9999,L,3.0,ART EL,Art Elective,ART (815) 207,4615,AP,
2532,9999,L,3.0,ART EL,Art Elective,ART (815) 209,4615,FA,
2533,9999,L,3.0,ART 187,Survey: Modern Art,ART (815) 210,4615,FA,
2534,9999,L,3.0,ART EL,Art Elective,ART (815) 211,4615,FA,
2535,9999,L,3.0,ART EL,Art Elective,ART (815) 212,4615,FA,
2536,9999,L,3.0,ART EL,Art Elective,ART (815) 213,4615,AP,
2537,9999,L,3.0,ART 103,Drawing II,ART (815) 215,4615,AP,
2538,9999,L,3.0,ART EL,Art Elective,ART (815) 217,4615,,
2539,9999,L,3.0,ART EL,Art Elective,ART (815) 218,4615,,
2540,9999,L,3.0,ART 201,Introduction to Life Drawing,ART (815) 219,4615,AP,
2541,9999,L,3.0,ART EL,Art Elective,ART (815) 220,4615,AP,
2542,9999,L,3.0,ART EL,Art Elective,ART (815) 221,4615,AP,
2543,9999,L,2.0,ART EL,Art Elective,ART (815) 223,4615,AP,
2544,9999,L,3.0,ART EL,Art Elective,ART (815) 224,4615,,
2545,9999,L,2.0,ART EL,Art Elective,ART (815) 225,4615,,
2546,9999,L,3.0,ART EL,Art Elective,ART (815) 226,4615,AP,
2547,9999,L,2.0,ART EL,Art Elective,ART (815) 230,4615,AP,
2548,9999,L,3.0,ART 161,Introduction to Photography,ART (815) 234,4615,AP,
2549,9999,L,3.0,ART EL,Art Elective,ART (815) 235,4615,AP,
2550,9999,L,3.0,ART EL,Art Elective,ART (815) 236,4615,AP,
2551,9999,L,3.0,ART EL,Art Elective,ART (815) 237,4615,AP,
2552,9999,L,3.0,ART 121,Intro to Painting,ART (815) 241,4615,AP,
2553,9999,L,3.0,ART EL,Art Elective,ART (815) 242,4615,AP,
2554,9999,L,3.0,ART EL,Art Elective,ART (815) 253,4615,AP,
2555,9999,L,3.0,ART EL,Art Elective,ART (815) 254,4615,AP,
2556,9999,L,3.0,ART 141,Intro to Printmaking,ART (815) 255,4615,AP,
2557,9999,L,3.0,ART EL,Art Elective,ART (815) 256,4615,AP,
2558,9999,L,2.0,ART EL,Art Elective,ART (815) 262,4615,AP,
2559,9999,L,2.0,ART EL,Art Elective,ART (815) 270,4615,AP,
2560,9999,L,2.0,ART EL,Art Elective,ART (815) 280,4615,AP,
2561,9999,L,3.0,ART EL,Art Elective,ART (815) 281,4615,AP,
2562,9999,L,3.0,ART EL,Art Elective,ART (815) 282,4615,AP,
2563,9999,L,2.0,ART EL,Art Elective,ART (815) 283,4615,AP,
2564,9999,L,3.0,ART EL,Art Elective,ART (815) 284,4615,AP,
2565,9999,L,3.0,ART EL,Art Elective,ART (815) 285,4615,AP,
2566,9999,L,3.0,ART EL,Art Elective,ART (815) 286,4615,AP,
2567,9999,L,3.0,ART EL,Art Elective,ART (815) 287,4615,AP,
2568,9999,L,1.0,ART EL,Art Elective,ART (815) 288,4615,,
2569,9999,L,3.0,ART 154,Intro to Ceramics,ART (815) 290,4615,AP,
2570,9999,L,3.0,ART 254,Intermed Ceramics,ART (815) 291,4615,AP,
2571,9999,L,3.0,ART 122,Water-Based Media,ART (815) 292,4615,AP,
2572,9999,L,3.0,ART EL,Art Elective,ART (815) 293,4615,,
2573,9999,L,3.0,ART 122,Water-Based Media,ART (815) 294,4615,AP,
2574,9999,L,3.0,ART EL,Art Elective,ART (815) 295,4615,AP,
2575,9999,L,3.0,ART 255,Ceramics II,ART (815) 298,4615,AP,
2576,9999,P,3.0,NDC,No Degree Credit,GEN ST (890) 200,4615,,
2577,9999,L,3.0,GEN EL,General Elective,GEN ST (890) 210,4615,,
2578,9999,L,4.0,BUS 201,Intro Accounting,ACCTG (101) 111,4615,AP,
2579,9999,,3.0,NDC,No Degree Credit,COMMSK (801) 101,4615,,
2580,9999,,2.0,NDC,No Degree Credit,COMMSK (801) 105,4615,,
2581,9999,,3.0,NDC,No Degree Credit,COMMSK (801) 120,4615,,
2582,9999,,4.0,NDC,No Degree Credit,COMMSK (801) 130,4615,,
2583,9999,,3.0,NDC,No Degree Credit,COMMSK (801) 131,4615,,
2584,9999,L,3.0,ENG 101,College Write & Critical Read,COMMSK (801) 136,4615,"UCTA,EL",
2585,9999,,3.0,NDC,No Degree Credit,COMMSK (801) 140,4615,,
2586,9999,,3.0,NDC,No Degree Credit,COMMSK (801) 141,4615,,
2587,9999,,3.0,NDC,No Degree Credit,COMMSK (801) 148,4615,,
2588,9999,,3.0,NDC,No Degree Credit,COMMSK (801) 149,4615,,
2589,9999,L,3.0,GEN EL,General Elective,COMMSK (801) 151,4615,,
2590,9999,L,3.0,NDC,No Degree Credit,COMMSK (801) 152,4615,,
2591,9999,,2.0,NDC,No Degree Credit,COMMSK (801) 153,4615,,
2592,9999,,3.0,NDC,No Degree Credit,COMMSK (801) 154,4615,,
2593,9999,,3.0,NDC,No Degree Credit,COMMSK (801) 158,4615,,
2594,9999,,1.0,NDC,No Degree Credit,COMMSK (801) 175,4615,,
2595,9999,L,3.0,ENG EL,English Elective,COMMSK (801) 195,4615,UCTA,
2596,9999,L,3.0,CTA 101,Interpersonal Comm,COMMSK (801) 196,4615,AP,
2597,9999,L,3.0,ENG 206,Technical Writing,COMMSK (801) 197,4615,AP,
2598,9999,L,3.0,CTA 103,Intro Public Speaking,COMMSK (801) 198,4615,"UCTA,AP",
2599,9999,L,3.0,ENG 101,College Write & Critical Read,COMMSK (801) 201,4615,"UCTA,EL",
2600,9999,L,3.0,ENG 102,"Crit Write, Read, and Research",COMMSK (801) 202,4615,CR,
2601,9999,L,3.0,ENG 201,Intermediate Composition,COMMSK (801) 203,4615,AP,
2602,9999,L,3.0,ENG 266,Modern Literature,COMMSK (801) 204,4615,HU,
2603,9999,L,3.0,ENG EL,English Elective,COMMSK (801) 210,4615,HU,
2604,9999,L,3.0,ENG EL,English Elective,COMMSK (801) 211,4615,HU,
2605,9999,L,3.0,ENG 242,American Indian in Lit & Film,COMMSK (801) 212,4615,"ES,HU",
2606,9999,L,3.0,ENG EL,English Elective,COMMSK (801) 213,4615,"HU, ES",
2607,9999,L,3.0,ENG EL,English Elective,COMMSK (801) 214,4615,"HU, ES",
2608,9999,L,3.0,ENG EL,English Elective,COMMSK (801) 215,4615,HU,
2609,9999,L,3.0,ENG EL,English Elective,COMMSK (801) 216,4615,HU,
2610,9999,L,3.0,ENG EL,English Elective,COMMSK (801) 217,4615,HU,
2611,9999,L,3.0,ENG EL,English Elective,COMMSK (801) 218,4615,HU,
2612,9999,L,3.0,ENG 264,Western Lit Before 1665,COMMSK (801) 219,4615,HU,
2613,9999,L,3.0,ENG 265,Western Lit After 1665,COMMSK (801) 220,4615,HU,
2614,9999,L,3.0,ENG EL,English Elective,COMMSK (801) 221,4615,HU,
2615,9999,L,3.0,ENG EL,English Elective,COMMSK (801) 228,4615,HU,
2616,9999,L,3.0,ENG 267,Contemporary Literature,COMMSK (801) 229,4615,HU,
2617,9999,L,3.0,ENG EL,English Elective,COMMSK (801) 230,4615,HU,
2618,9999,L,3.0,ENG 203,Creative Writing I,COMMSK (801) 240,4615,FA,
2619,9999,L,3.0,ENG EL,English Elective,COMMSK (801) 241,4615,AP,
2620,9999,L,3.0,ENG EL,English Elective,COMMSK (801) 242,4615,AP,
2621,9999,L,3.0,ENG EL,English Elective,COMMSK (801) 243,4615,AP,
2622,9999,L,3.0,ENG EL,English Elective,COMMSK (801) 244,4615,AP,
2623,9999,L,3.0,CTA 203,News & Info Writing,COMMSK (801) 245,4615,AP,
2624,9999,L,3.0,CTA EL,Communication and Theatre Arts Elective,COMMSK (801) 246,4615,AP,
2625,9999,L,2.0,CTA EL,Communication and Theatre Arts Elective,COMMSK (801) 247,4615,,
2626,9999,L,3.0,CTA EL,Communication and Theatre Arts Elective,COMMSK (801) 248,4615,,
2627,9999,L,3.0,ENG EL,English Elective,COMMSK (801) 250,4615,HU,
2628,9999,L,4.0,ENG EL,English Elective,COMMSK (801) 251,4615,HU,
2629,9999,L,3.0,GSW EL,"Gender, Sexuality, & Women's Studies Elective",COMMSK (801) 255,4615,HU,
2630,9999,L,3.0,CTA EL,Communication and Theatre Arts Elective,COMMSK (801) 260,4615,AP,
2631,9999,L,3.0,CTA EL,Communication and Theatre Arts Elective,COMMSK (801) 262,4615,,
2632,9999,L,3.0,CTA EL,Communication and Theatre Arts Elective,COMMSK (801) 263,4615,,
2633,9999,L,3.0,CTA EL,Communication and Theatre Arts Elective,COMMSK (801) 265,4615,,
2634,9999,L,3.0,SPA 101,1st Sem Spanish,FLANG (802) 200,4615,HU,
2635,9999,L,3.0,SPA 102,2nd Sem Spanish,FLANG (802) 201,4615,HU,
2636,9999,L,4.0,SPA 103,1st Semester--Part I,FLANG (802) 209,4615,HU,
2637,9999,L,2.0,GEN EL,General Elective,FLANG (802) 210,4615,,
2638,9999,L,4.0,SPA 101,1st Sem Spanish,FLANG (802) 211,4615,HU,
2639,9999,L,4.0,SPA 102,2nd Sem Spanish,FLANG (802) 212,4615,HU,
2640,9999,L,4.0,SPA 201,3rd Sem Spanish,FLANG (802) 213,4615,HU,
2641,9999,L,4.0,SPA 202,4th Sem Spanish,FLANG (802) 214,4615,HU,
2642,9999,L,3.0,SPA EL,Spanish Elective,FLANG (802) 215,4615,,
2643,9999,L,4.0,SPA EL,Spanish Elective,FLANG (802) 216,4615,HU,
2644,9999,L,4.0,FRE 101,1st Sem French,FLANG (802) 221,4615,HU,
2645,9999,L,4.0,FRE 102,2nd Sem French,FLANG (802) 222,4615,HU,
2646,9999,L,4.0,FRE 201,3rd Sem French,FLANG (802) 223,4615,HU,
2647,9999,L,4.0,FRE 202,4th Sem French,FLANG (802) 224,4615,HU,
2648,9999,L,2.0,FRE EL,French Elective,FLANG (802) 225,4615,,
2649,9999,L,3.0,GER 102,2nd Sem German,FLANG (802) 281,4615,HU,
2650,9999,L,2.0,GER EL,German Elective,FLANG (802) 285,4615,AP,
2651,9999,L,3.0,BIO 105,Origins Medical Term,MEDTERM (501) 101,4615,EL,
2652,9999,L,3.0,HIS 119,Making of Modern Eur,HIST (803) 204,4615,HU,
2653,9999,L,3.0,HIS 120,Eur & Mod Wld 1815+,HIST (803) 205,4615,HU,
2654,9999,L,3.0,HIS 101,US His to Civ War (Es),HIST (803) 211,4615,"ES,SS",
2655,9999,L,3.0,HIS 102,US His Civ War+ (Es),HIST (803) 212,4615,"ES,SS",
2656,9999,L,3.0,HIS EL,History Elective,HIST (803) 213,4615,SS,
2657,9999,L,3.0,HIS EL,History Elective,HIST (803) 214,4615,"SS, ES",
2658,9999,L,3.0,HIS 286,Recent American History,HIST (803) 215,4615,SS,
2659,9999,L,3.0,HIS 105,Hist of Western Civ,HIST (803) 220,4615,HU,
2660,9999,L,3.0,HIS 106,Hist of Western Civ,HIST (803) 221,4615,HU,
2661,9999,L,3.0,HIS EL,History Elective,HIST (803) 222,4615,SS,
2662,9999,L,3.0,HIS EL,History Elective,HIST (803) 223,4615,"SS, ES",
2663,9999,L,3.0,HIS EL,History Elective,HIST (803) 224,4615,"SS, ES",
2664,9999,L,3.0,HIS 127,World in 20th Cent,HIST (803) 225,4615,SS,
2665,9999,L,3.0,HIS EL,History Elective,HIST (803) 226,4615,"SS, ES",
2666,9999,L,3.0,HIS 161,World History to 1500,HIST (803) 227,4615,HU,
2667,9999,L,3.0,HIS EL,History Elective,HIST (803) 228,4615,"HU, ES",
2668,9999,L,3.0,HIS EL,History Elective,HIST (803) 229,4615,SS,
2669,9999,L,3.0,HIS EL,History Elective,HIST (803) 230,4615,SS,
2670,9999,L,1.0,HIS EL,History Elective,HIST (803) 231,4615,,
2671,9999,L,2.0,HIS EL,History Elective,HIST (803) 232,4615,,
2672,9999,L,3.0,HIS EL,History Elective,HIST (803) 238,4615,"SS, ES",
2673,9999,L,3.0,HIS EL,History Elective,HIST (803) 240,4615,"SS, ES",
2674,9999,L,3.0,HIS EL,History Elective,HIST (803) 280,4615,HU,
2675,9999,L,1.0,HES EL,"Health, Exercise Science & Athletics Elective",PHYED (807) 205,4615,AP,
2676,9999,L,1.0,HES EL,"Health, Exercise Science & Athletics Elective",PHYED (807) 207,4615,AP,
2677,9999,L,1.0,HES EL,"Health, Exercise Science & Athletics Elective",PHYED (807) 209,4615,AP,
2678,9999,L,1.0,HES 019,Lifetme Activ: Weight Training,PHYED (807) 210,4615,AP,
2679,9999,L,1.0,HES EL,"Health, Exercise Science & Athletics Elective",PHYED (807) 211,4615,AP,
2680,9999,L,1.0,HES EL,"Health, Exercise Science & Athletics Elective",PHYED (807) 212,4615,AP,
2681,9999,L,1.0,HES 005,Team Sports: Basketball,PHYED (807) 221,4615,AP,
2682,9999,L,1.0,HES 018,Team Sports: Volleyball,PHYED (807) 223,4615,AP,
2683,9999,L,1.0,HES 022,Intermed Volleyball,PHYED (807) 224,4615,AP,
2684,9999,L,1.0,HES 014,Team Sports: Softball,PHYED (807) 225,4615,AP,
2685,9999,L,4.0,HES 058,Life Guard Training,PHYED (807) 228,4615,AP,
2686,9999,L,1.0,HES EL,"Health, Exercise Science & Athletics Elective",PHYED (807) 229,4615,AP,
2687,9999,L,1.0,HES 055,Beginning Swimming,PHYED (807) 230,4615,AP,
2688,9999,L,1.0,HES 056,Int Swimming,PHYED (807) 231,4615,AP,
2689,9999,L,1.0,HES EL,"Health, Exercise Science & Athletics Elective",PHYED (807) 232,4615,AP,
2690,9999,L,2.0,HES 058,Life Guard Training,PHYED (807) 233,4615,AP,
2691,9999,L,1.0,HES 061,Scuba Diving,PHYED (807) 234,4615,AP,
2692,9999,L,1.0,HES EL,"Health, Exercise Science & Athletics Elective",PHYED (807) 235,4615,AP,
2693,9999,L,1.0,HES 016,Lifetime Activity: Tennis,PHYED (807) 236,4615,AP,
2694,9999,L,1.0,HES 017,Intermediate Tennis,PHYED (807) 237,4615,AP,
2695,9999,L,1.0,HES EL,"Health, Exercise Science & Athletics Elective",PHYED (807) 238,4615,AP,
2696,9999,L,1.0,HES EL,"Health, Exercise Science & Athletics Elective",PHYED (807) 239,4615,AP,
2697,9999,L,1.0,HES 009,Lifetime Activity: Golf,PHYED (807) 240,4615,AP,
2698,9999,L,1.0,HES 010,Intermediate Golf,PHYED (807) 241,4615,AP,
2699,9999,L,1.0,HES 006,Lifetime Activity: Bowling,PHYED (807) 242,4615,AP,
2700,9999,L,1.0,HES EL,"Health, Exercise Science & Athletics Elective",PHYED (807) 243,4615,AP,
2701,9999,L,1.0,HES EL,"Health, Exercise Science & Athletics Elective",PHYED (807) 244,4615,AP,
2702,9999,L,1.0,PED EL,Physical Education Elective,PHYED (807) 245,4615,AP,
2703,9999,L,1.0,HES 029,"Training and Plyometrics,Begin",PHYED (807) 246,4615,AP,
2704,9999,L,1.0,HES EL,"Health, Exercise Science & Athletics Elective",PHYED (807) 247,4615,AP,
2705,9999,L,1.0,HES EL,"Health, Exercise Science & Athletics Elective",PHYED (807) 248,4615,AP,
2706,9999,L,1.0,HES EL,"Health, Exercise Science & Athletics Elective",PHYED (807) 249,4615,AP,
2707,9999,L,1.0,HES 002,Badminton,PHYED (807) 250,4615,AP,
2708,9999,L,2.0,HES EL,"Health, Exercise Science & Athletics Elective",PHYED (807) 251,4615,AP,
2709,9999,L,1.0,HES 001,Archery,PHYED (807) 253,4615,AP,
2710,9999,L,1.0,HES 046,Lifetime Activity: Yoga,PHYED (807) 254,4615,AP,
2711,9999,L,2.0,HES 205,Athletic Injuries,PHYED (807) 255,4615,AP,
2712,9999,L,2.0,HES EL,"Health, Exercise Science & Athletics Elective",PHYED (807) 256,4615,,
2713,9999,L,1.0,HES EL,"Health, Exercise Science & Athletics Elective",PHYED (807) 257,4615,AP,
2714,9999,L,1.0,HES EL,"Health, Exercise Science & Athletics Elective",PHYED (807) 259,4615,AP,
2715,9999,L,1.0,HES EL,"Health, Exercise Science & Athletics Elective",PHYED (807) 265,4615,AP,
