to,level,credits,course_2,title_2,course_1,from_,gen_ed,title_1,special
Gateway Tech. College,,3.00,EARLYCHLD (307) 148,Ece: Foundations of Ece,EARLYCHLD (307) 148,Moraine Park Tech. College,,Ece: Foundations of Ece,"215, 200"
Gateway Tech. College,,3.00,EARLYCHLD (307) 151,Ece: Infant & Toddler Dev,EARLYCHLD (307) 151,Moraine Park Tech. College,,Ece: Infant & Toddler Dev,"200, 215"
Gateway Tech. College,,3.00,EARLYCHLD (307) 166,Ece: Curriculum Planning,EARLYCHLD (307) 166,Moraine Park Tech. College,,Ece: Curriculum Planning,"200, 215"
Gateway Tech. College,,3.00,EARLYCHLD (307) 167,Ece: Hlth Safety & Nutrition,EARLYCHLD (307) 167,Moraine Park Tech. College,,Ece: Hlth Safety & Nutrition,"200, 215"
Gateway Tech. College,,3.00,EARLYCHLD (307) 174,Ece: Practicum 1,EARLYCHLD (307) 174,Moraine Park Tech. College,,Ece: Practicum 1,200
Gateway Tech. College,,3.00,EARLYCHLD (307) 178,Ece: Art Music & Lang Arts,EARLYCHLD (307) 178,Moraine Park Tech. College,,Ece: Art Music & Lang Arts,"200, 215"
Gateway Tech. College,,3.00,EARLYCHLD (307) 179,Ece: Child Development,EARLYCHLD (307) 179,Moraine Park Tech. College,,Ece: Child Development,"200, 215"
Gateway Tech. College,,3.00,EARLYCHLD (307) 187,Ece: Children W Diff Abilities,EARLYCHLD (307) 187,Moraine Park Tech. College,,Ece: Children W Diff Abilities,"200, 215"
Gateway Tech. College,,3.00,EARLYCHLD (307) 188,Ece: Guiding Child Behavior,EARLYCHLD (307) 188,Moraine Park Tech. College,,Ece: Guiding Child Behavior,"200, 215"
Gateway Tech. College,,3.00,EARLYCHLD (307) 192,Ece: Practicum 2,EARLYCHLD (307) 192,Moraine Park Tech. College,,Ece: Practicum 2,"200, 215"
Gateway Tech. College,,3.00,EARLYCHLD (307) 194,Ece: Math Science & Soc St,EARLYCHLD (307) 194,Moraine Park Tech. College,,Ece: Math Science & Soc St,"200, 215"
Gateway Tech. College,,3.00,EARLYCHLD (307) 195,Ece: Family & Community Rel,EARLYCHLD (307) 195,Moraine Park Tech. College,,Ece: Family & Community Rel,"200, 215"
Gateway Tech. College,,3.00,EARLYCHLD (307) 197,Ece: Practicum 3,EARLYCHLD (307) 197,Moraine Park Tech. College,,Ece: Practicum 3,"200, 215"
Gateway Tech. College,,3.00,EARLYCHLD (307) 198,Ece: Admin An Ece Program,EARLYCHLD (307) 198,Moraine Park Tech. College,,Ece: Admin An Ece Program,"200, 215"
Gateway Tech. College,,3.00,EARLYCHLD (307) 199,Ece: Practicum 4,EARLYCHLD (307) 199,Moraine Park Tech. College,,Ece: Practicum 4,"200, 215"
Gateway Tech. College,,3.00,DENTAL (508) 101,Dental Health Safety,DENTAL (508) 101,Moraine Park Tech. College,,Oral Anatomy,"200, 215"
Gateway Tech. College,,2.00,DENTAL (508) 113,Dental Materials,DENTAL (508) 112,Moraine Park Tech. College,,Dental Materials,"200, 215"
Gateway Tech. College,,4.00,SURGT (512) 125,Intro to Surgical Technology,SURGT (512) 125,Moraine Park Tech. College,,Intro to Surgical Technology,"200, 215"
Gateway Tech. College,,4.00,SURGT (512) 126,Surgical Tech Fundamentals 1,SURGT (512) 126,Moraine Park Tech. College,,Surgical Tech Fundamentals 1,"200, 215"
Gateway Tech. College,,2.00,SURGT (512) 127,Exploring Surgical Issues,SURGT (512) 127,Moraine Park Tech. College,,Exploring Surgical Issues,200
Gateway Tech. College,,4.00,SURGT (512) 128,Surgical Tech Fundamentals 2,SURGT (512) 128,Moraine Park Tech. College,,Surgical Tech Fundamentals 2,"200, 215"
Gateway Tech. College,,2.00,SURGT (512) 129,Surgical Pharmacology,SURGT (512) 129,Moraine Park Tech. College,,Surgical Pharmacology,"200, 215"
Gateway Tech. College,,2.00,SURGT (512) 130,Surgical Skills Application,SURGT (512) 130,Moraine Park Tech. College,,Surgical Skills Application,"200, 215"
Gateway Tech. College,,4.00,SURGT (512) 131,Surgical Interventions 1,SURGT (512) 131,Moraine Park Tech. College,,Surgical Interventions 1,"200, 215"
Gateway Tech. College,,3.00,SURGT (512) 132,Surgical Technology Clinical 1,SURGT (512) 132,Moraine Park Tech. College,,Surgical Technology Clinical 1,"200, 215"
Gateway Tech. College,,3.00,SURGT (512) 133,Surgical Technology Clinical 2,SURGT (512) 133,Moraine Park Tech. College,,Surgical Technology Clinical 2,"200, 215"
Gateway Tech. College,,3.00,SURGT (512) 134,Surgical Interventions 2,SURGT (512) 134,Moraine Park Tech. College,,Surgical Interventions 2,"200, 215"
Gateway Tech. College,,3.00,SURGT (512) 135,Surgical Technology Clinical 3,SURGT (512) 135,Moraine Park Tech. College,,Surgical Technology Clinical 3,"200, 215"
Gateway Tech. College,,3.00,SURGT (512) 136,Surgical Technology Clinical 4,SURGT (512) 136,Moraine Park Tech. College,,Surgical Technology Clinical 4,200
Gateway Tech. College,,1.00,LABASST (513) 110,Basic Lab Skills,LABASST (513) 110,Moraine Park Tech. College,,Basic Lab Skills,"200, 215"
Gateway Tech. College,,2.00,LABASST (513) 111,Phlebotomy,LABASST (513) 111,Moraine Park Tech. College,,Phlebotomy,"200, 215"
