to,level,credits,course_2,title_2,course_1,from_,gen_ed,title_1,special
UW Branch Campus,L,3.00,GSW EL,"Gender, Sexuality, & Women's Studies Elective",WOMGENDR 2730,UW-Platteville,"SS, ES",Women in Science & Engr,
UW Branch Campus,L,3.00,GSW EL,"Gender, Sexuality, & Women's Studies Elective",WOMGENDR 2830,UW-Platteville,"SS, ES",Survey Women Writers,
UW Branch Campus,L,3.00,ENG 279,Women Writers,WOMGENDR 2860,UW-Platteville,HU,Major Women Writers,
UW Branch Campus,L,3.00,GSW EL,"Gender, Sexuality, & Women's Studies Elective",WOMGENDR 2930,UW-Platteville,"HU, ES",Minority Wom Writ of U S,
UW Branch Campus,L,1.00,MUS EL,Music Elective,MUSIC 1090,UW-Platteville,,Bodywork For Musicians,
UW Branch Campus,L,1.00,MUS 074,Jazz Ensemble,MUSIC 1100,UW-Platteville,AP,Jazz Ensemble,
UW Branch Campus,L,1.00,MUS EL,Music Elective,MUSIC 1190,UW-Platteville,,World Rhythm Rudiments,
UW Branch Campus,L,1.00,MUS EL,Music Elective,MUSIC 1200,UW-Platteville,,Percussion Ensemble,
UW Branch Campus,L,1.00,MUA 105,1st Year Piano,MUSIC 1210,UW-Platteville,AP,Piano Techniques - 1st Sem,
UW Branch Campus,L,2.00,MUS EL,Music Elective,MUSIC 1220,UW-Platteville,AP,Diction For Singers,
UW Branch Campus,L,3.00,MUS 173,Music Lit & Apprec,MUSIC 1230,UW-Platteville,FA,Music Appreciation,
UW Branch Campus,L,3.00,MUS EL,Music Elective,MUSIC 1240,UW-Platteville,"FA, ES",Mus Makng Ethn Communities (E),
UW Branch Campus,L,1.00,MUS EL,Music Elective,MUSIC 1290,UW-Platteville,,Computer Appl in Music Educ,
UW Branch Campus,L,1.00,MUS EL,Music Elective,MUSIC 1300,UW-Platteville,,Brass Ensemble,
UW Branch Campus,L,1.00,MUA 106,1st Year Piano,MUSIC 1310,UW-Platteville,AP,Piano Techniques - 2nd Sem,
UW Branch Campus,L,1.00,MUA 001,Beginning Piano,MUSIC 1340,UW-Platteville,AP,Piano Techniques - 1st Sem,
UW Branch Campus,L,1.00,MUS EL,Music Elective,MUSIC 1400,UW-Platteville,,Jazz Combo,
UW Branch Campus,L,1.00,MUA 002,Beginning Piano,MUSIC 1440,UW-Platteville,AP,Piano Techniques - 2nd Sem,
UW Branch Campus,L,1.00,MUS EL,Music Elective,MUSIC 1500,UW-Platteville,,Chamber Ensemble,
UW Branch Campus,L,1.00,MUS 070,Orchestra,MUSIC 1510,UW-Platteville,AP,University/Community Orchestra,
UW Branch Campus,L,1.00,MUS 181,Aural Skills I,MUSIC 1530,UW-Platteville,AP,Aural Skills I,
UW Branch Campus,L,3.00,MUS 173,Music Lit & Apprec,MUSIC 1590,UW-Platteville,FA,Music Appreciation,
UW Branch Campus,L,1.00,MUS 076,Instr Chamber Ensemble,MUSIC 1600,UW-Platteville,AP,Woodwind Ensemble,
UW Branch Campus,L,1.00,MUS 071,Band,MUSIC 1610,UW-Platteville,AP,University Bands,
UW Branch Campus,L,1.00,MUS 182,Aural Skills II,MUSIC 1630,UW-Platteville,AP,Aural Skills II,
UW Branch Campus,L,1.00,MUS EL,Music Elective,MUSIC 1700,UW-Platteville,,Aural Skills,
UW Branch Campus,L,1.00,MUS 072,Chorus,MUSIC 1710,UW-Platteville,AP,Choir,
UW Branch Campus,L,3.00,MUS 171,Music Theory I,MUSIC 1730,UW-Platteville,FA,Music Theory I: Fund With Midi,
UW Branch Campus,L,1.00,MUS EL,Music Elective,MUSIC 1800,UW-Platteville,,Aural Skills,
UW Branch Campus,L,1.00,MUS 071,Band,MUSIC 1820,UW-Platteville,AP,Marching Pioneers,
UW Branch Campus,L,3.00,MUS 172,Music Theory II,MUSIC 1830,UW-Platteville,FA,Mus Theory II: Tonal With Midi,
UW Branch Campus,L,1.00,MUS 071,Band,MUSIC 1900,UW-Platteville,AP,Basketball Band,
UW Branch Campus,L,1.00,MUS EL,Music Elective,MUSIC 1910,UW-Platteville,,Choir,
UW Branch Campus,L,1.00,MUS EL,Music Elective,MUSIC 2020,UW-Platteville,,Music Theater,
UW Branch Campus,L,3.00,MUS 173,Music Lit & Apprec,MUSIC 2030,UW-Platteville,FA,Intro to Music History and Lit,
UW Branch Campus,L,3.00,MUS 271,Music Theory III,MUSIC 2140,UW-Platteville,FA,Adv Theory - Harmny/Counterpnt,
UW Branch Campus,L,1.00,MUS 281,Aural Skills III,MUSIC 2150,UW-Platteville,AP,Advanced Aural Skills I,
UW Branch Campus,L,1.00,MUA EL,Music Applied Elective,MUSIC 2170,UW-Platteville,,High Brass Techniques,
UW Branch Campus,L,1.00,MUA 205,2nd Year Piano,MUSIC 2210,UW-Platteville,AP,Piano Techniques - 3rd Sem,
UW Branch Campus,L,2.00,MUS 280,Conducting,MUSIC 2220,UW-Platteville,AP,Basic Conducting,
UW Branch Campus,L,2.00,MUS EL,Music Elective,MUSIC 2250,UW-Platteville,,Hist & Lit of Western Music I,
UW Branch Campus,L,1.00,MUA EL,Music Applied Elective,MUSIC 2270,UW-Platteville,,Low Brass Techniques,
UW Branch Campus,L,1.00,MUA 206,2nd Year Piano,MUSIC 2310,UW-Platteville,AP,Piano Techniques - 4th Sem,
UW Branch Campus,L,1.00,MUA 004,Elementary Piano,MUSIC 2340,UW-Platteville,AP,Piano Techniques - 3rd Sem,
UW Branch Campus,L,2.00,MUS EL,Music Elective,MUSIC 2350,UW-Platteville,,Hist & Lit of Western Music II,
UW Branch Campus,L,1.00,MUA 045,Beginning Percussion,MUSIC 2370,UW-Platteville,AP,Percussion Techniq,
UW Branch Campus,L,1.00,MUS 130,Brass Techniques,MUSIC 2410,UW-Platteville,AP,Brass Techniques,
UW Branch Campus,L,3.00,MUS EL,Music Elective,MUSIC 2430,UW-Platteville,FA,American Music,
UW Branch Campus,L,1.00,MUA 004,Elementary Piano,MUSIC 2440,UW-Platteville,AP,Piano Techniques - 4th Sem,
UW Branch Campus,L,3.00,MUS EL,Music Elective,MUSIC 2450,UW-Platteville,,World Music Survey,
UW Branch Campus,L,1.00,MUS EL,Music Elective,MUSIC 2470,UW-Platteville,,String Techniques,
UW Branch Campus,L,1.00-3.00,MUS EL,Music Elective,MUSIC 2500,UW-Platteville,,Topics in Music,8
UW Branch Campus,L,1.00,MUS 145,Percussion Technique,MUSIC 2510,UW-Platteville,AP,Percussion Techniq,
UW Branch Campus,L,1.00,MUS 281,Aural Skills III,MUSIC 2530,UW-Platteville,AP,Aural Skills III,
UW Branch Campus,L,3.00,MUS EL,Music Elective,MUSIC 2550,UW-Platteville,,American Music,
UW Branch Campus,L,1.00,MUS EL,Music Elective,MUSIC 2570,UW-Platteville,,High Woodwind Techniques,
UW Branch Campus,L,1.00,MUS 147,String Techniques,MUSIC 2610,UW-Platteville,AP,String Techniques,
UW Branch Campus,L,1.00,MUA EL,Music Applied Elective,MUSIC 2670,UW-Platteville,,Double Reed Woodwind Technique,
UW Branch Campus,L,1.00,MUS 115,Woodwind Techniques,MUSIC 2710,UW-Platteville,AP,Woodwind Techniques,
UW Branch Campus,L,3.00,MUS EL,Music Elective,MUSIC 2730,UW-Platteville,,Music Theory III: Adv Tonal Th,
UW Branch Campus,L,1.00,MUA EL,Music Applied Elective,MUSIC 2770,UW-Platteville,,Diction I,
UW Branch Campus,L,1.00,MUS 074,Jazz Ensemble,MUSIC 2810,UW-Platteville,AP,Ensembles,
UW Branch Campus,L,1.00,MUA EL,Music Applied Elective,MUSIC 2870,UW-Platteville,,Diction II,
UW Branch Campus,L,2.00,MUS 280,Conducting,MUSIC 2920,UW-Platteville,AP,Beginning Conducting,
UW Branch Campus,L,3.00,PSY 202,Introductory Psych,PSYCHLGY 1130,UW-Platteville,"UCTA,SS",General Psychology,22
UW Branch Campus,L,0.00-3.00,PSY 202,Introductory Psych,PSYCHLGY 1230,UW-Platteville,"UCTA,SS",General Psychology,"8, 22"
UW Branch Campus,L,1.00,PSY EL,Psychology Elective,PSYCHLGY 2010,UW-Platteville,,Careers in Couns/Humn Serv,
UW Branch Campus,L,3.00,PSY 205,Dynamics of Hum Beha,PSYCHLGY 2030,UW-Platteville,SS,Psych of Pers Adjustment,
UW Branch Campus,L,3.00,PSY EL,Psychology Elective,PSYCHLGY 2130,UW-Platteville,SS,Hist and Syst of Psy,
UW Branch Campus,L,3.00,PSY EL,Psychology Elective,PSYCHLGY 2230,UW-Platteville,SS,Intro to Exper Psych,
UW Branch Campus,L,3.00,PSY EL,Psychology Elective,PSYCHLGY 2430,UW-Platteville,SS,Cognitive Psychology,
UW Branch Campus,L,3.00,PSY EL,Psychology Elective,PSYCHLGY 2530,UW-Platteville,"SS, ES",Psychology of Women,
UW Branch Campus,L,3.00,PSY 208,Psychol of Gender,PSYCHLGY 2830,UW-Platteville,"SS, ES",Psychology of Women,
UW Branch Campus,L,3.00,PSY EL,Psychology Elective,PSYCHLGY 2990,UW-Platteville,SS,Industrial Psych,
UW Branch Campus,L,3.00,PSY 360,Psy/Childhd & Adolesc,PSYCHLGY 3130,UW-Platteville,SS,Child Psychology,
UW Branch Campus,L,3.00,PSY 361,Developmntl:Adolscnt,PSYCHLGY 3230,UW-Platteville,SS,Adolescent Psych,
UW Branch Campus,L,3.00,PSY 254,Behav Neuroscience,PSYCHLGY 3430,UW-Platteville,NS,Physiological Psych,
UW Branch Campus,L,3.00,PSY 330,Social Psychology,PSYCHLGY 3530,UW-Platteville,SS,Social Psychology,
UW Branch Campus,L,3.00,PSY 225,Experimental Psych,PSYCHLGY 3930,UW-Platteville,"NS,LS",Advanced Exper Psych,
UW Branch Campus,L,3.00,PHI 101,Intro to Philosophy,PHLSPHY 1130,UW-Platteville,HU,Intro to Philosophy,
UW Branch Campus,L,1.00,PHI EL,Philosophy Elective,PHLSPHY 2010,UW-Platteville,,"Power & Responsibility, Part I",
UW Branch Campus,L,3.00,PHI EL,Philosophy Elective,PHLSPHY 2130,UW-Platteville,HU,Peace Studies,
UW Branch Campus,L,3.00,PHI EL,Philosophy Elective,PHLSPHY 2230,UW-Platteville,HU,Contemporary World-Views,
UW Branch Campus,L,3.00,PHI EL,Philosophy Elective,PHLSPHY 2330,UW-Platteville,HU,Origins of Western Phil,
UW Branch Campus,L,3.00,PHI EL,Philosophy Elective,PHLSPHY 2430,UW-Platteville,HU,Phil in Modern World,
UW Branch Campus,L,3.00,PHI 241,Ethics,PHLSPHY 2530,UW-Platteville,"UCTA,HU",Ethics,22
UW Branch Campus,L,3.00,PHI 237,"Technology, Values and Society",PHLSPHY 2540,UW-Platteville,HU,"Science, Tech, and Ethics",
UW Branch Campus,L,3.00,PHI 211,Elementary Logic,PHLSPHY 2630,UW-Platteville,MS,Logic,
UW Branch Campus,L,3.00,PHI EL,Philosophy Elective,PHLSPHY 2730,UW-Platteville,HU,Intro to the Hebrew Scriptures,
UW Branch Campus,L,3.00,PHI EL,Philosophy Elective,PHLSPHY 2830,UW-Platteville,HU,Intro New Testament,
UW Branch Campus,L,3.00,PHI EL,Philosophy Elective,PHLSPHY 2930,UW-Platteville,HU,Major Trad Eastern Religions,
UW Branch Campus,L,3.00,PSY 307,Psych of Personality,PSYCHLGY 4030,UW-Platteville,SS,Theories of Personality,
UW Branch Campus,L,3.00,PSY 309,Abnormal Psychology,PSYCHLGY 4430,UW-Platteville,SS,Abnormal Psychology,
UW Branch Campus,L,1.00-8.00,PSY 203,Cncpts/Experience,PSYCHLGY 4660,UW-Platteville,AP,Cooperative Field Experience,8
UW Branch Campus,L,1.00-3.00,PSY 299,Directed Study-Psych,PSYCHLGY 4730,UW-Platteville,*,Individual Study in Psych,8
UW Branch Campus,L,3.00,PHI EL,Philosophy Elective,PHLSPHY 2940,UW-Platteville,HU,Special Topics in Phil,
UW Branch Campus,L,3.00,POL 101,Intro to Politics,POLISCI 1130,UW-Platteville,SS,Intro to Politics,
UW Branch Campus,L,2.00,POL EL,Political Science Elective,POLISCI 1220,UW-Platteville,,Amer Soc/Pol/Curr Events (Esl),
UW Branch Campus,L,3.00,POL 104,Amer Gov & Politics,POLISCI 1230,UW-Platteville,"UCTA,SS",Intro American Government,22
UW Branch Campus,L,3.00,POL EL,Political Science Elective,POLISCI 1430,UW-Platteville,SS,Current Issues/Democracy,
UW Branch Campus,L,3.00,POL EL,Political Science Elective,POLISCI 1530,UW-Platteville,SS,Introduction to Public Policy,
UW Branch Campus,L,3.00,POL EL,Political Science Elective,POLISCI 2330,UW-Platteville,SS,Politics and the Media,
UW Branch Campus,L,3.00,POL 106,Comp Pol Maj Nations,POLISCI 2430,UW-Platteville,SS,Comparative Politics,
UW Branch Campus,L,3.00,POL EL,Political Science Elective,POLISCI 2530,UW-Platteville,SS,Polit of Global Econ,
UW Branch Campus,L,3.00,POL EL,Political Science Elective,POLISCI 2630,UW-Platteville,SS,Major Europ Political Systems,
UW Branch Campus,L,3.00,POL EL,Political Science Elective,POLISCI 2730,UW-Platteville,SS,Techngy/Techn Democ,
UW Branch Campus,L,3.00,POL EL,Political Science Elective,POLISCI 2940,UW-Platteville,SS,"Pol Econ Race, Gndr/Ethn",
UW Branch Campus,L,4.00,PHY EL,Physics Elective,PHSC 1150,UW-Platteville,"NS, LS",Physical Science,
UW Branch Campus,L,1.00,AST EL,Astronomy Elective,PHSC 1310,UW-Platteville,"NS, LS",Introductory Astronomy Lab,
UW Branch Campus,L,3.00,AST 100,Surv of Astronomy,PHSC 1340,UW-Platteville,"NS,LS",Intro Astr: Stars&Galaxies,
UW Branch Campus,L,2.00,AST 101,Observational Astron,PHSC 1420,UW-Platteville,"NS,LS",Charting the Night Sky,
UW Branch Campus,L,4.00,GEN EL,General Elective,PHSC 1440,UW-Platteville,,Science of Music,
UW Branch Campus,L,3.00,GEN EL,General Elective,RECLAM 1010,UW-Platteville,NS,Intro to Reclam & Restor,
UW Branch Campus,L,4.00,SPA 101,1st Sem Spanish,SPANISH 1840,UW-Platteville,HU,Elementary Spanish,
UW Branch Campus,L,4.00,SPA 102,2nd Sem Spanish,SPANISH 1940,UW-Platteville,HU,Elementary Spanish,
UW Branch Campus,L,4.00,SPA EL,Spanish Elective,SPANISH 2240,UW-Platteville,HU,Intermed Spanish,
UW Branch Campus,L,4.00,SPA 201,3rd Sem Spanish,SPANISH 2840,UW-Platteville,HU,Intermediate Spanish,
UW Branch Campus,L,4.00,SPA 202,4th Sem Spanish,SPANISH 2940,UW-Platteville,HU,Intermediate Spanish,
UW Branch Campus,,0.00,NDC,No Degree Credit,TEACHING 1000,UW-Platteville,,Admission to School of Educ,5
UW Branch Campus,L,2.00,EDU EL,Education Elective,TEACHING 1010,UW-Platteville,,Mentoring Young Adolescent,
UW Branch Campus,L,1.00,EDU EL,Education Elective,TEACHING 1210,UW-Platteville,,Early Childhood Educ I,
UW Branch Campus,L,1.00,EDU EL,Education Elective,TEACHING 1220,UW-Platteville,,Early Child Educ,
UW Branch Campus,L,2.00,EDU EL,Education Elective,TEACHING 1230,UW-Platteville,,Intro to Education,
UW Branch Campus,L,1.00-2.00,EDU EL,Education Elective,TEACHING 2000,UW-Platteville,,Field Exper W/Children-Youth,8
UW Branch Campus,L,2.00,EDU EL,Education Elective,TEACHING 2010,UW-Platteville,,Educational Media Theory,
UW Branch Campus,L,1.00,EDU EL,Education Elective,TEACHING 2020,UW-Platteville,,Middle Level Exploratory I,
UW Branch Campus,L,1.00,EDU EL,Education Elective,TEACHING 2030,UW-Platteville,,Middle Level Exploratory II,
UW Branch Campus,L,1.00,EDU EL,Education Elective,TEACHING 2040,UW-Platteville,,Electronic Portfolio,
UW Branch Campus,L,3.00,PSY 250,Life Span Devel Psy,TEACHING 2130,UW-Platteville,SS,Human Growth and Development,
UW Branch Campus,L,3.00,EDU EL,Education Elective,TEACHING 2140,UW-Platteville,SS,Human Growth/Devel,
UW Branch Campus,L,3.00,EDU EL,Education Elective,TEACHING 2200,UW-Platteville,SS,Child Growth and Devel,
UW Branch Campus,L,3.00,EDU EL,Education Elective,TEACHING 2210,UW-Platteville,,Found of Early Childhood Educ,
UW Branch Campus,L,2.00,EDU EL,Education Elective,TEACHING 2220,UW-Platteville,,Intro to Education,
UW Branch Campus,L,2.00,EDU EL,Education Elective,TEACHING 2320,UW-Platteville,,Mus/Mov Young Child,
UW Branch Campus,L,3.00,EDU 283,Literature For Children,TEACHING 2830,UW-Platteville,EL,Literature For Children,
UW Branch Campus,L,3.00,CPS EL,Computer Sciences Elective,SOFTWARE 2430,UW-Platteville,,Object-Orien Prog & Data Str I,
UW Branch Campus,L,3.00,CPS EL,Computer Sciences Elective,SOFTWARE 2630,UW-Platteville,,Object-Orient Prog/Data Str II,
UW Branch Campus,L,3.00,CPS EL,Computer Sciences Elective,SOFTWARE 2730,UW-Platteville,,Intro to Software Engineering,
UW Branch Campus,L,2.00,CPS EL,Computer Sciences Elective,SOFTWARE 2950,UW-Platteville,,Software Engineering Coop,
UW Branch Campus,L,2.00,CPS EL,Computer Sciences Elective,SOFTWARE 2960,UW-Platteville,,Software Engr Coop Educ,
UW Branch Campus,L,1.00,CPS EL,Computer Sciences Elective,SOFTWARE 2970,UW-Platteville,,Software Engr Intern,
UW Branch Campus,L,3.00,GSW 101,Introduction to Gender (Is),WOMGENDR 1130,UW-Platteville,"SS, IS",Intro to Wom & Gndr Stdies,
UW Branch Campus,L,3.00,GSW EL,"Gender, Sexuality, & Women's Studies Elective",WOMGENDR 2030,UW-Platteville,SS,Women Art/Soc Change,
UW Branch Campus,L,3.00,GSW 138,Perspectvs-Sex Roles,WOMGENDR 2230,UW-Platteville,"SS, ES",Gender and Society,
