to,level,credits,course_2,title_2,course_1,from_,gen_ed,title_1,special
Gateway Tech. College,,2.00,DENTAL (508) 103,Dental Radiography,DENTAL (508) 103,Western Tech. College,,Dental Radiography,"200, 215"
Gateway Tech. College,,2.00,DENTAL (508) 113,Dental Materials,DENTAL (508) 113,Western Tech. College,,Dental Materials,"200, 215"
Gateway Tech. College,,2.00,DENTAL (508) 120,Dental Office Management,DENTAL (508) 120,Western Tech. College,,Dental Office Management,"200, 215"
Gateway Tech. College,,3.00,EDSVC (522) 101,Edu: Teamwork in School Settin,EDSVC (522) 101,Western Tech. College,,Edu: Teamwork in School Settin,"200, 215"
Gateway Tech. College,,3.00,EDSVC (522) 102,Edu: Techniques/Readg/Lang Art,EDSVC (522) 102,Western Tech. College,,Edu: Techniques/Readg/Lang Art,"200, 215"
Gateway Tech. College,,3.00,EDSVC (522) 103,Edu: Intro to Educ Practices,EDSVC (522) 103,Western Tech. College,,Edu: Intro to Educ Practices,"200, 215"
Gateway Tech. College,,3.00,EDSVC (522) 104,Edu: Technology/Media Rsrces,EDSVC (522) 104,Western Tech. College,,Edu: Technology/Media Rsrces,"200, 215"
Gateway Tech. College,,2.00,EDSVC (522) 105,Ia: Practicum 1,EDSVC (522) 105,Western Tech. College,,Ia: Practicum 1,"200, 215"
Gateway Tech. College,,3.00,EDSVC (522) 106,Edu: Child & Adolescent Devel,EDSVC (522) 106,Western Tech. College,,Edu: Child & Adolescent Devel,"200, 215"
Gateway Tech. College,,3.00,EDSVC (522) 107,Edu: Overview of Special Ed,EDSVC (522) 107,Western Tech. College,,Edu: Overview of Special Ed,"200, 215"
Gateway Tech. College,,3.00,EDSVC (522) 111,Edu: Guiding & Mnging Behavior,EDSVC (522) 111,Western Tech. College,,Edu: Guiding & Mnging Behavior,"200, 215"
Gateway Tech. College,,2.00,EDSVC (522) 115,Ia: Practicum 2,EDSVC (522) 115,Western Tech. College,,Ia: Practicum 2,"200, 215"
Gateway Tech. College,,3.00,EDSVC (522) 118,Edu: Techniques For Math,EDSVC (522) 118,Western Tech. College,,Edu: Techniques For Math,"200, 215"
Gateway Tech. College,,3.00,EDSVC (522) 120,Edu: Techniques For Science,EDSVC (522) 120,Western Tech. College,,Edu: Techniques For Science,"200, 215"
Gateway Tech. College,,3.00,EDSVC (522) 122,Edu: Adv Readg/Language Arts,EDSVC (522) 122,Western Tech. College,,Edu: Adv Readg/Language Arts,"200, 215"
Gateway Tech. College,,2.00,EDSVC (522) 123,Ia: Positive Classrm Mgmt Tech,EDSVC (522) 123,Western Tech. College,,Ia: Positive Classrm Mang Tech,"200, 215"
Gateway Tech. College,,3.00,EDSVC (522) 124,Edu: Support Students W Disab,EDSVC (522) 124,Western Tech. College,,Edu: Support Students W Disab,"200, 215"
Gateway Tech. College,,2.00,EDSVC (522) 125,Ia: Practicum 3,EDSVC (522) 125,Western Tech. College,,Ia: Practicum 3,"200, 215"
Gateway Tech. College,,3.00,EDSVC (522) 129,Edu: Practicum 1,EDSVC (522) 129,Western Tech. College,,Edu: Practicum 1,"200, 215"
Gateway Tech. College,,3.00,EDSVC (522) 131,Edu: Practicum 2,EDSVC (522) 131,Western Tech. College,,Edu: Practicum 2,"200, 215"
Gateway Tech. College,,3.00,EDSVC (522) 132,Edu: Positive Classrm Mgmt Tec,EDSVC (522) 132,Western Tech. College,,Edu: Positive Classrm Mgmt Tec,"200, 215"
Gateway Tech. College,,1.00,LABASST (513) 110,Basic Lab Skills,LABASST (513) 110,Western Tech. College,,Basic Lab Skills,"200, 215"
Gateway Tech. College,,2.00,LABASST (513) 111,Phlebotomy,LABASST (513) 111,Western Tech. College,,Phlebotomy,"200, 215"
Gateway Tech. College,,3.00,PTASST (524) 138,Pta Kinesiology 1,PTASST (524) 138,Western Tech. College,,Pta Kinesiology 1,"200, 215"
Gateway Tech. College,,4.00,PTASST (524) 139,Pta Patient Interventions,PTASST (524) 139,Western Tech. College,,Pta Patient Interventions,"200, 215"
Gateway Tech. College,,2.00,PTASST (524) 140,Pta Professional Issues 1,PTASST (524) 140,Western Tech. College,,Pta Professional Issues 1,"200, 215"
Gateway Tech. College,,4.00,PTASST (524) 141,Pta Kinesiology 2,PTASST (524) 141,Western Tech. College,,Pta Kinesiology 2,"200, 215"
Gateway Tech. College,,3.00,PTASST (524) 142,Pta Therapeutic Exercise,PTASST (524) 142,Western Tech. College,,Pta Therapeutic Exercise,"200, 215"
Gateway Tech. College,,4.00,PTASST (524) 143,Pta Therapeutic Modalities,PTASST (524) 143,Western Tech. College,,Pta Therapeutic Modalities,"200, 215"
Gateway Tech. College,,4.00,PTASST (524) 144,Pta Princ of Neuro Rehab,PTASST (524) 144,Western Tech. College,,Pta Princ of Neuro Rehab,"200, 215"
Gateway Tech. College,,4.00,PTASST (524) 145,Pta Princ of Musculo Rehab,PTASST (524) 145,Western Tech. College,,Pta Princ of Musculo Rehab,"200, 215"
Gateway Tech. College,,3.00,PTASST (524) 146,Pta Cardio & Integ Mgmt,PTASST (524) 146,Western Tech. College,,Pta Cardio & Integ Mgmt,"200, 215"
Gateway Tech. College,,2.00,PTASST (524) 147,Pta Clinical Practice 1,PTASST (524) 147,Western Tech. College,,Pta Clinical Practice 1,"200, 215"
Gateway Tech. College,,3.00,PTASST (524) 148,Pta Clinical Practice 2,PTASST (524) 148,Western Tech. College,,Pta Clinical Practice 2,"200, 215"
Gateway Tech. College,,2.00,PTASST (524) 149,Pta Rehab Across the Lifespan,PTASST (524) 149,Western Tech. College,,Pta Rehab Across the Lifespan,"200, 215"
Gateway Tech. College,,2.00,PTASST (524) 150,Pta Professional Issues 2,PTASST (524) 150,Western Tech. College,,Pta Professional Issues 2,"200, 215"
Gateway Tech. College,,5.00,PTASST (524) 151,Pta Clinical Practice 3,PTASST (524) 151,Western Tech. College,,Pta Clinical Practice 3,"200, 215"
Gateway Tech. College,,5.00,RADTEC (526) 149,Radiographic Procedures 1,RADTEC (526) 149,Western Tech. College,,Radiographic Procedures 1,"200, 215"
Gateway Tech. College,,3.00,RADTEC (526) 158,Introduction to Radiography,RADTEC (526) 158,Western Tech. College,,Introduction to Radiography,"200, 215"
Gateway Tech. College,,3.00,RADTEC (526) 159,Radiographic Imaging 1,RADTEC (526) 159,Western Tech. College,,Radiographic Imaging 1,"200, 215"
Gateway Tech. College,,2.00,RADTEC (526) 168,Radiography Clinical 1,RADTEC (526) 168,Western Tech. College,,Radiography Clinical 1,"200, 215"
Gateway Tech. College,,3.00,RADTEC (526) 170,Radiographic Imaging 2,RADTEC (526) 170,Western Tech. College,,Radiographic Imaging 2,"200, 215"
Gateway Tech. College,,2.00,RADTEC (526) 174,Arrt Certification Seminar,RADTEC (526) 174,Western Tech. College,,Arrt Certification Seminar,"200, 215"
Gateway Tech. College,,1.00,RADTEC (526) 189,Radiographic Pathology,RADTEC (526) 189,Western Tech. College,,Radiographic Pathology,"200, 215"
Gateway Tech. College,,2.00,RADTEC (526) 190,Radiography Clinical 5,RADTEC (526) 190,Western Tech. College,,Radiography Clinical 5,"200, 215"
Gateway Tech. College,,5.00,RADTEC (526) 191,Radiographic Procedures 2,RADTEC (526) 191,Western Tech. College,,Radiographic Procedures 2,"200, 215"
Gateway Tech. College,,3.00,RADTEC (526) 192,Radiography Clinical 2,RADTEC (526) 192,Western Tech. College,,Radiography Clinical 2,"200, 215"
Gateway Tech. College,,3.00,RADTEC (526) 193,Radiography Clinical 3,RADTEC (526) 193,Western Tech. College,,Radiography Clinical 3,"200, 215"
Gateway Tech. College,,3.00,RADTEC (526) 194,Imaging Equipment Operation,RADTEC (526) 194,Western Tech. College,,Imaging Equipment Operation,"200, 215"
